date,sport,game_id,commence_time,home_team,away_team,bookmaker,ml_home,ml_away,spread_home,spread_home_odds,spread_away,spread_away_odds,total_line,total_over_odds,total_under_odds
2026-01-23,NHL,111e4be5f6c721f5cb3f7f8d5d4ef25f,2026-01-24T00:10:00Z,Chicago Blackhawks,Tampa Bay Lightning,betmgm,225,-285,1.5,-110,-1.5,-110,6.0,-105,-115
2026-01-23,NHL,58690745e23cc2aacc840f6079920cda,2026-01-24T00:10:00Z,Toronto Maple Leafs,Vegas Golden Knights,betmgm,105,-125,1.5,-225,-1.5,185,6.0,-120,100
2026-01-23,NHL,eccb9f689d2b68e28c5a2982ad19dfdd,2026-01-24T01:10:00Z,Dallas Stars,St Louis Blues,betmgm,-155,125,-1.5,155,1.5,-190,6.0,100,-120
2026-01-23,NHL,96191f11c354d295927bf3346092d334,2026-01-24T02:10:00Z,Calgary Flames,Washington Capitals,betmgm,105,-130,1.5,-225,-1.5,185,6.0,-110,-110
2026-01-23,NHL,ce05114f136b3e1d5d00d8391d189fcf,2026-01-24T02:10:00Z,Colorado Avalanche,Philadelphia Flyers,betmgm,-295,230,-1.5,-118,1.5,-102,6.5,-105,-115
2026-01-23,NHL,6d3a07127cb3297415504f8ff16711a2,2026-01-24T03:10:00Z,Seattle Kraken,Anaheim Ducks,betmgm,-115,-105,-1.5,200,1.5,-250,6.5,100,-120
2026-01-23,NHL,2020abfc96814c99f15f6866dbac5c3f,2026-01-24T03:10:00Z,Vancouver Canucks,New Jersey Devils,betmgm,125,-150,1.5,-200,-1.5,165,6.0,-110,-110
2026-01-23,NHL,b2be1655610b0158c733ab6b098b67b2,2026-01-24T03:10:00Z,San Jose Sharks,New York Rangers,betmgm,-118,-102,-1.5,190,1.5,-235,6.5,-130,105
2026-01-23,NBA,33e30f1df9e99bd29c9441f743696b58,2026-01-24T00:10:00Z,Detroit Pistons,Houston Rockets,betmgm,-185,150,-4.5,-105,4.5,-115,217.5,-110,-110
2026-01-23,NBA,70f49db28c0730ed5a7fe2a39bf5ae73,2026-01-24T00:40:00Z,Atlanta Hawks,Phoenix Suns,betmgm,135,-160,3.5,-115,-3.5,-105,233.5,-110,-110
2026-01-23,NBA,42123e483653bc996b61e0fcfbc67da2,2026-01-24T00:40:00Z,Brooklyn Nets,Boston Celtics,betmgm,300,-375,8.5,-110,-8.5,-110,216.5,-110,-110
2026-01-23,NBA,8d16f2f9be8f5a265957b50f7784e5be,2026-01-24T00:40:00Z,Cleveland Cavaliers,Sacramento Kings,betmgm,-600,425,-11.5,-115,11.5,-105,233.5,-110,-110
2026-01-23,NBA,06550e9068aeea4e2be8aabda5cf129b,2026-01-24T01:10:00Z,Oklahoma City Thunder,Indiana Pacers,betmgm,-1200,725,-16.5,-105,16.5,-115,226.5,-110,-110
2026-01-23,NBA,9a2969b2bb642ef5b38118ac285d03b9,2026-01-24T01:10:00Z,Memphis Grizzlies,New Orleans Pelicans,betmgm,-235,190,-6.5,-102,6.5,-118,239.5,-110,-110
2026-01-23,NBA,daaae076a5da6cc33ed11e20704f5f52,2026-01-24T02:40:00Z,Milwaukee Bucks,Denver Nuggets,betmgm,-250,200,-6.5,-110,6.5,-110,216.5,-110,-110
2026-01-23,NBA,3a66232944c62d098202ca1bd3903b1e,2026-01-24T03:10:00Z,Portland Trail Blazers,Toronto Raptors,betmgm,118,-145,2.5,-105,-2.5,-115,225.5,-110,-110
