date,sport,game_id,commence_time,home_team,away_team,bookmaker,ml_home,ml_away,spread_home,spread_home_odds,spread_away,spread_away_odds,total_line,total_over_odds,total_under_odds
2026-01-16,NHL,2e07a070a22b3c8be5ef895fd5678366,2026-01-17T00:10:00Z,Carolina Hurricanes,Florida Panthers,betmgm,-170,140,-1.5,140,1.5,-170,6.0,-118,-102
2026-01-16,NHL,b0d94fffbdd0b6d44d2ea3476cb25ed9,2026-01-17T00:10:00Z,Detroit Red Wings,San Jose Sharks,betmgm,-185,150,-1.5,125,1.5,-155,6.5,-105,-115
2026-01-16,NHL,791b2f340b484d74ac3a07d8ad66cbe2,2026-01-17T01:10:00Z,St Louis Blues,Tampa Bay Lightning,betmgm,154,-190,1.5,-160,-1.5,135,6.0,100,-120
2026-01-16,NHL,0d6d103dab5d7037edb505288dab378b,2026-01-17T02:10:00Z,Colorado Avalanche,Nashville Predators,betmgm,-300,250,-1.5,-125,1.5,105,6.5,100,-120
2026-01-16,NHL,664b99ada4e0ee31d6caa987eb12db33,2026-01-17T03:40:00Z,Los Angeles Kings,Anaheim Ducks,betmgm,-140,115,-1.5,170,1.5,-210,6.0,-120,100
2026-01-16,NBA,7cde35496195f0d6f99ee352fa0bba65,2026-01-17T00:10:00Z,Philadelphia 76ers,Cleveland Cavaliers,betmgm,-145,120,-2.5,-115,2.5,-105,233.5,-110,-110
2026-01-16,NBA,7e6506c4bcd0439f38393b5c1efac771,2026-01-17T00:10:00Z,Indiana Pacers,New Orleans Pelicans,betmgm,-175,145,-4.5,-105,4.5,-115,241.5,-110,-110
2026-01-16,NBA,0faca6073061c0d2d76f628039823a00,2026-01-17T00:40:00Z,Brooklyn Nets,Chicago Bulls,betmgm,-130,105,-1.5,-115,1.5,-105,226.5,-110,-110
2026-01-16,NBA,51d7a3906f3d85a499b459c4ab5fdee3,2026-01-17T00:40:00Z,Toronto Raptors,Los Angeles Clippers,betmgm,110,-135,2.5,-118,-2.5,-102,215.5,-105,-115
2026-01-16,NBA,1a69e04063ab1bafaaa377b3e0ac5993,2026-01-17T02:40:00Z,Houston Rockets,Minnesota Timberwolves,betmgm,-185,150,-5.5,-102,5.5,-118,222.5,-110,-110
2026-01-16,NBA,d393058e77e5e64075b0c6ff97a8ac1f,2026-01-17T03:10:00Z,Sacramento Kings,Washington Wizards,betmgm,-285,225,-7.5,100,7.5,-120,233.5,-110,-110
