date,sport,game_id,commence_time,home_team,away_team,bookmaker,ml_home,ml_away,spread_home,spread_home_odds,spread_away,spread_away_odds,total_line,total_over_odds,total_under_odds
2026-01-21,NHL,48420af2545f436ace3549551175a79a,2026-01-22T00:10:00Z,Toronto Maple Leafs,Detroit Red Wings,betmgm,-118,-102,-1.5,200,1.5,-250,6.0,-118,-102
2026-01-21,NHL,f2bb75d2123ecb34b46e3508a9c3c27c,2026-01-22T02:10:00Z,Colorado Avalanche,Anaheim Ducks,betmgm,-300,240,-1.5,-125,1.5,105,6.5,-135,110
2026-01-21,NHL,a866b136a9f8c3ccb73d07edb07f2e93,2026-01-22T02:10:00Z,Utah Mammoth,Philadelphia Flyers,betmgm,-175,145,-1.5,140,1.5,-170,6.0,-115,-105
2026-01-21,NHL,a8e6530a0668674f2a6a234e1b1617b0,2026-01-22T02:40:00Z,Calgary Flames,Pittsburgh Penguins,betmgm,100,-120,1.5,-250,-1.5,200,6.0,-105,-115
2026-01-21,NHL,c04cab81c7b550db23dd43fac295cc39,2026-01-22T02:40:00Z,Seattle Kraken,New York Islanders,betmgm,-105,-115,1.5,-250,-1.5,200,5.5,-115,-105
2026-01-21,NHL,c3152c72ea65dee7f0a9dabbdde469d0,2026-01-22T03:10:00Z,Vancouver Canucks,Washington Capitals,betmgm,135,-160,1.5,-185,-1.5,150,6.0,-110,-110
2026-01-21,NBA,78825d24fa81f64509d9f720f7f1c2bf,2026-01-22T00:10:00Z,Charlotte Hornets,Cleveland Cavaliers,betmgm,125,-150,2.5,-102,-2.5,-118,236.5,-105,-115
2026-01-21,NBA,abfb5e607faa42b472bd17ec495475d2,2026-01-22T00:40:00Z,Boston Celtics,Indiana Pacers,betmgm,-500,375,-10.5,-115,10.5,-105,226.5,-110,-110
2026-01-21,NBA,2fff26d23c77372d82f9d5b1f3fc6d96,2026-01-22T00:40:00Z,New York Knicks,Brooklyn Nets,betmgm,-625,450,-11.5,-110,11.5,-110,221.5,-110,-110
2026-01-21,NBA,7903c7ddc480ddb5283a60ccbff4c31d,2026-01-22T01:10:00Z,Memphis Grizzlies,Atlanta Hawks,betmgm,-135,110,-1.5,-118,1.5,-102,239.5,-110,-110
2026-01-21,NBA,7a6dce2087cb5ed530983a64686714ea,2026-01-22T01:10:00Z,New Orleans Pelicans,Detroit Pistons,betmgm,375,-500,11.5,-115,-11.5,-105,233.5,-110,-110
2026-01-21,NBA,5a7446000e1739b011c606a7e4e2f4ec,2026-01-22T02:40:00Z,Milwaukee Bucks,Oklahoma City Thunder,betmgm,325,-425,9.5,-110,-9.5,-110,227.5,-110,-110
2026-01-21,NBA,98c3423f08777d4b20922a767ac9d848,2026-01-22T03:10:00Z,Sacramento Kings,Toronto Raptors,betmgm,180,-220,5.5,-105,-5.5,-115,224.5,-115,-105
