date,sport,game_id,commence_time,home_team,away_team,bookmaker,ml_home,ml_away,spread_home,spread_home_odds,spread_away,spread_away_odds,total_line,total_over_odds,total_under_odds
2025-12-14,NHL,7a1bbc4d16002c39e656008812268e30,2025-12-14T17:40:00Z,New Jersey Devils,Vancouver Canucks,caesars,-120,100,-1.5,205,1.5,-250,5.5,-120,100
2025-12-14,NHL,7a1bbc4d16002c39e656008812268e30,2025-12-14T17:40:00Z,New Jersey Devils,Vancouver Canucks,betmgm,-118,-102,-1.5,200,1.5,-250,5.5,-120,100
2025-12-14,NHL,3ea0820d45a0b6d883fff0a75ebb878f,2025-12-14T20:10:00Z,Pittsburgh Penguins,Utah Mammoth,caesars,115,-135,1.5,-210,-1.5,175,6.0,-120,100
2025-12-14,NHL,3ea0820d45a0b6d883fff0a75ebb878f,2025-12-14T20:10:00Z,Pittsburgh Penguins,Utah Mammoth,betmgm,115,-135,1.5,-210,-1.5,170,6.0,-120,100
2025-12-14,NHL,e4a5cd852dac37a7afc17aae20931147,2025-12-14T22:10:00Z,Carolina Hurricanes,Philadelphia Flyers,caesars,-250,205,-1.5,110,1.5,-130,5.5,-125,105
2025-12-14,NHL,e4a5cd852dac37a7afc17aae20931147,2025-12-14T22:10:00Z,Carolina Hurricanes,Philadelphia Flyers,betmgm,-235,195,-1.5,100,1.5,-120,5.5,-120,100
2025-12-14,NHL,191a52d57f2f406e706d896c4a431a31,2025-12-14T23:10:00Z,Minnesota Wild,Boston Bruins,caesars,-135,115,-1.5,180,1.5,-220,6.0,-105,-115
2025-12-14,NHL,191a52d57f2f406e706d896c4a431a31,2025-12-14T23:10:00Z,Minnesota Wild,Boston Bruins,betmgm,-140,115,-1.5,170,1.5,-210,6.0,-105,-115
2025-12-14,NHL,4b24b5b80618c57544808ddd25d54998,2025-12-15T00:10:00Z,Montréal Canadiens,Edmonton Oilers,caesars,110,-130,1.5,-235,-1.5,192,6.5,-105,-115
2025-12-14,NHL,4b24b5b80618c57544808ddd25d54998,2025-12-15T00:10:00Z,Montréal Canadiens,Edmonton Oilers,betmgm,110,-130,1.5,-225,-1.5,185,6.5,-105,-115
2025-12-14,NHL,aae8cbc03ee50cf9312cd78d72bca9de,2025-12-15T01:10:00Z,Seattle Kraken,Buffalo Sabres,caesars,100,-120,1.5,-250,-1.5,205,6.0,-110,-110
2025-12-14,NHL,aae8cbc03ee50cf9312cd78d72bca9de,2025-12-15T01:10:00Z,Seattle Kraken,Buffalo Sabres,betmgm,100,-120,1.5,-235,-1.5,190,6.0,-115,-105
2025-12-14,NHL,fc5648f1088d8253a826a6fcfa9428ae,2025-12-16T00:00:00Z,New York Rangers,Anaheim Ducks,caesars,-130,110,-1.5,180,1.5,-220,6.5,100,-120
2025-12-14,NHL,a39d47a325b6e68834e41beb73705e4b,2025-12-16T00:00:00Z,Tampa Bay Lightning,Florida Panthers,caesars,-140,118,-1.5,170,1.5,-205,6.5,110,-130
2025-12-14,NHL,18dc3eafcb05abb5d2b89063b0d812fa,2025-12-16T00:30:00Z,Winnipeg Jets,Ottawa Senators,caesars,-125,105,-1.5,192,1.5,-235,5.5,-105,-115
2025-12-14,NHL,01356eb2e19017d9fb4ed07263b6c2c9,2025-12-16T01:00:00Z,Dallas Stars,Los Angeles Kings,caesars,-145,122,-1.5,170,1.5,-205,5.5,-110,-110
2025-12-14,NHL,14b962d03c5ef3a72c429b6067c78e4a,2025-12-16T01:00:00Z,St Louis Blues,Nashville Predators,caesars,-135,115,-1.5,175,1.5,-210,5.5,-120,100
