date,sport,game_id,commence_time,snapshot_taken_at_utc,api_snapshot_timestamp_utc,response_received_at_utc,bookmaker_last_update_utc,home_team,away_team,bookmaker,ml_home,ml_away,spread_home,spread_home_odds,spread_away,spread_away_odds,total_line,total_over_odds,total_under_odds
2025-11-11,NHL,cae9375c2dfdc84c610cd4a6234753c2,2025-11-11T03:08:00Z,2025-11-11T05:00:00Z,2025-11-11T04:55:37Z,"Sun, 08 Feb 2026 05:18:22 GMT",2025-11-11T04:54:07Z,Vegas Golden Knights,Florida Panthers,caesars,500,-800,2.5,-145,-2.5,115,4.5,105,-135
2025-11-11,NHL,cae9375c2dfdc84c610cd4a6234753c2,2025-11-11T03:08:00Z,2025-11-11T05:00:00Z,2025-11-11T04:55:37Z,"Sun, 08 Feb 2026 05:18:22 GMT",2025-11-11T04:54:45Z,Vegas Golden Knights,Florida Panthers,betmgm,650,-1200,2.5,-140,-2.5,105,4.5,110,-150
2025-11-11,NHL,1f71adcb4cb9848b376b2e89082e3a46,2025-11-12T00:10:00Z,2025-11-11T05:00:00Z,2025-11-11T04:55:37Z,"Sun, 08 Feb 2026 05:18:22 GMT",2025-11-11T04:54:07Z,Boston Bruins,Toronto Maple Leafs,caesars,110,-130,1.5,-220,-1.5,180,6.5,-105,-115
2025-11-11,NHL,1f71adcb4cb9848b376b2e89082e3a46,2025-11-12T00:10:00Z,2025-11-11T05:00:00Z,2025-11-11T04:55:37Z,"Sun, 08 Feb 2026 05:18:22 GMT",2025-11-11T04:54:45Z,Boston Bruins,Toronto Maple Leafs,betmgm,110,-135,1.5,-210,-1.5,170,6.5,-105,-115
2025-11-11,NHL,890f8b230a1d48f05093187787a22feb,2025-11-12T00:10:00Z,2025-11-11T05:00:00Z,2025-11-11T04:55:37Z,"Sun, 08 Feb 2026 05:18:22 GMT",2025-11-11T04:54:07Z,Carolina Hurricanes,Washington Capitals,caesars,-165,140,-1.5,158,1.5,-190,6.0,-110,-110
2025-11-11,NHL,890f8b230a1d48f05093187787a22feb,2025-11-12T00:10:00Z,2025-11-11T05:00:00Z,2025-11-11T04:55:37Z,"Sun, 08 Feb 2026 05:18:22 GMT",2025-11-11T04:54:45Z,Carolina Hurricanes,Washington Capitals,betmgm,-165,135,-1.5,145,1.5,-175,6.0,-110,-110
2025-11-11,NHL,df45976b99b32afacf379373d2ca343e,2025-11-12T00:10:00Z,2025-11-11T05:00:00Z,2025-11-11T04:55:37Z,"Sun, 08 Feb 2026 05:18:22 GMT",2025-11-11T04:54:07Z,Ottawa Senators,Dallas Stars,caesars,100,-120,1.5,-267,-1.5,215,6.0,100,-120
2025-11-11,NHL,df45976b99b32afacf379373d2ca343e,2025-11-12T00:10:00Z,2025-11-11T05:00:00Z,2025-11-11T04:55:37Z,"Sun, 08 Feb 2026 05:18:22 GMT",2025-11-11T04:54:45Z,Ottawa Senators,Dallas Stars,betmgm,100,-120,1.5,-235,-1.5,195,6.0,-105,-115
2025-11-11,NHL,c752305c566f5570e00504fd746d1866,2025-11-12T00:10:00Z,2025-11-11T05:00:00Z,2025-11-11T04:55:37Z,"Sun, 08 Feb 2026 05:18:22 GMT",2025-11-11T04:54:07Z,Montréal Canadiens,Los Angeles Kings,caesars,-120,100,-1.5,215,1.5,-267,6.0,-105,-115
2025-11-11,NHL,c752305c566f5570e00504fd746d1866,2025-11-12T00:10:00Z,2025-11-11T05:00:00Z,2025-11-11T04:55:37Z,"Sun, 08 Feb 2026 05:18:22 GMT",2025-11-11T04:54:45Z,Montréal Canadiens,Los Angeles Kings,betmgm,-115,-105,1.5,-275,-1.5,220,6.0,-105,-115
2025-11-11,NHL,6a073081b7c2a34bfe7d82caf6929120,2025-11-12T01:10:00Z,2025-11-11T05:00:00Z,2025-11-11T04:55:37Z,"Sun, 08 Feb 2026 05:18:22 GMT",2025-11-11T04:54:07Z,St Louis Blues,Calgary Flames,caesars,-155,130,-1.5,170,1.5,-205,6.0,100,-120
2025-11-11,NHL,6a073081b7c2a34bfe7d82caf6929120,2025-11-12T01:10:00Z,2025-11-11T05:00:00Z,2025-11-11T04:55:37Z,"Sun, 08 Feb 2026 05:18:22 GMT",2025-11-11T04:54:45Z,St Louis Blues,Calgary Flames,betmgm,-150,125,-1.5,155,1.5,-190,5.5,-125,105
2025-11-11,NHL,bb122a3c7699ca263d86cef2b6e4f443,2025-11-12T01:10:00Z,2025-11-11T05:00:00Z,2025-11-11T04:55:37Z,"Sun, 08 Feb 2026 05:18:22 GMT",2025-11-11T04:54:07Z,Minnesota Wild,San Jose Sharks,caesars,-220,180,-1.5,110,1.5,-130,6.5,-110,-110
2025-11-11,NHL,bb122a3c7699ca263d86cef2b6e4f443,2025-11-12T01:10:00Z,2025-11-11T05:00:00Z,2025-11-11T04:55:37Z,"Sun, 08 Feb 2026 05:18:22 GMT",2025-11-11T04:54:45Z,Minnesota Wild,San Jose Sharks,betmgm,-220,180,-1.5,105,1.5,-130,6.5,-110,-110
2025-11-11,NHL,0450714813a6bf868b26716973480381,2025-11-12T02:40:00Z,2025-11-11T05:00:00Z,2025-11-11T04:55:37Z,"Sun, 08 Feb 2026 05:18:22 GMT",2025-11-11T04:54:07Z,Colorado Avalanche,Anaheim Ducks,caesars,-225,185,-1.5,110,1.5,-130,6.5,-135,115
2025-11-11,NHL,0450714813a6bf868b26716973480381,2025-11-12T02:40:00Z,2025-11-11T05:00:00Z,2025-11-11T04:55:37Z,"Sun, 08 Feb 2026 05:18:22 GMT",2025-11-11T04:54:45Z,Colorado Avalanche,Anaheim Ducks,betmgm,-235,195,-1.5,-102,1.5,-118,6.5,-130,105
2025-11-11,NHL,85e29b41b391f1cdcdc5f5b0945fe362,2025-11-12T03:10:00Z,2025-11-11T05:00:00Z,2025-11-11T04:55:37Z,"Sun, 08 Feb 2026 05:18:22 GMT",2025-11-11T04:54:07Z,Seattle Kraken,Columbus Blue Jackets,caesars,-120,100,-1.5,205,1.5,-250,6.5,100,-120
2025-11-11,NHL,85e29b41b391f1cdcdc5f5b0945fe362,2025-11-12T03:10:00Z,2025-11-11T05:00:00Z,2025-11-11T04:55:37Z,"Sun, 08 Feb 2026 05:18:22 GMT",2025-11-11T04:54:45Z,Seattle Kraken,Columbus Blue Jackets,betmgm,-120,100,-1.5,190,1.5,-235,6.0,-118,-102
2025-11-11,NHL,5df6af196400dc9f41ae30a8c0d551e1,2025-11-12T03:10:00Z,2025-11-11T05:00:00Z,2025-11-11T04:55:37Z,"Sun, 08 Feb 2026 05:18:22 GMT",2025-11-11T04:54:07Z,Vancouver Canucks,Winnipeg Jets,caesars,110,-130,1.5,-260,-1.5,210,6.0,-110,-110
2025-11-11,NHL,5df6af196400dc9f41ae30a8c0d551e1,2025-11-12T03:10:00Z,2025-11-11T05:00:00Z,2025-11-11T04:55:37Z,"Sun, 08 Feb 2026 05:18:22 GMT",2025-11-11T04:54:45Z,Vancouver Canucks,Winnipeg Jets,betmgm,105,-130,1.5,-225,-1.5,185,6.0,-105,-115
