date,sport,game_id,commence_time,snapshot_taken_at_utc,api_snapshot_timestamp_utc,response_received_at_utc,bookmaker_last_update_utc,home_team,away_team,bookmaker,ml_home,ml_away,spread_home,spread_home_odds,spread_away,spread_away_odds,total_line,total_over_odds,total_under_odds
2025-10-13,NHL,f21b4aec6d5160328a541354241ba8d1,2025-10-13T16:30:00Z,2025-10-13T05:00:00Z,2025-10-13T04:55:39Z,"Sun, 08 Feb 2026 05:17:47 GMT",2025-10-13T04:53:32Z,Buffalo Sabres,Colorado Avalanche,caesars,135,-160,1.5,-180,-1.5,152,6.5,-110,-110
2025-10-13,NHL,f21b4aec6d5160328a541354241ba8d1,2025-10-13T16:30:00Z,2025-10-13T05:00:00Z,2025-10-13T04:55:39Z,"Sun, 08 Feb 2026 05:17:47 GMT",2025-10-13T04:55:16Z,Buffalo Sabres,Colorado Avalanche,betmgm,140,-170,1.5,-165,-1.5,135,,,
2025-10-13,NHL,f1b698d34f67d019413dc7b1ef2e3805,2025-10-13T17:00:00Z,2025-10-13T05:00:00Z,2025-10-13T04:55:39Z,"Sun, 08 Feb 2026 05:17:47 GMT",2025-10-13T04:53:32Z,Boston Bruins,Tampa Bay Lightning,caesars,143,-170,1.5,-180,-1.5,152,6.0,-110,-110
2025-10-13,NHL,f1b698d34f67d019413dc7b1ef2e3805,2025-10-13T17:00:00Z,2025-10-13T05:00:00Z,2025-10-13T04:55:39Z,"Sun, 08 Feb 2026 05:17:47 GMT",2025-10-13T04:55:16Z,Boston Bruins,Tampa Bay Lightning,betmgm,140,-170,1.5,-170,-1.5,140,,,
2025-10-13,NHL,27743041757bb0b5cf547863b39666a3,2025-10-13T17:00:00Z,2025-10-13T05:00:00Z,2025-10-13T04:55:39Z,"Sun, 08 Feb 2026 05:17:47 GMT",2025-10-13T04:53:32Z,Ottawa Senators,Nashville Predators,caesars,-170,143,-1.5,143,1.5,-170,5.5,-125,105
2025-10-13,NHL,27743041757bb0b5cf547863b39666a3,2025-10-13T17:00:00Z,2025-10-13T05:00:00Z,2025-10-13T04:55:39Z,"Sun, 08 Feb 2026 05:17:47 GMT",2025-10-13T04:55:16Z,Ottawa Senators,Nashville Predators,betmgm,-180,145,-1.5,135,1.5,-160,,,
2025-10-13,NHL,809dcced68cc8a19d06fcac278a2bfe5,2025-10-13T17:00:00Z,2025-10-13T05:00:00Z,2025-10-13T04:55:39Z,"Sun, 08 Feb 2026 05:17:47 GMT",2025-10-13T04:53:32Z,New York Islanders,Winnipeg Jets,caesars,105,-125,1.5,-250,-1.5,205,5.5,-115,-105
2025-10-13,NHL,809dcced68cc8a19d06fcac278a2bfe5,2025-10-13T17:00:00Z,2025-10-13T05:00:00Z,2025-10-13T04:55:39Z,"Sun, 08 Feb 2026 05:17:47 GMT",2025-10-13T04:55:16Z,New York Islanders,Winnipeg Jets,betmgm,105,-125,1.5,-235,-1.5,190,,,
2025-10-13,NHL,0b4baaa4e865fe983cb8700c86c277b2,2025-10-13T18:00:00Z,2025-10-13T05:00:00Z,2025-10-13T04:55:39Z,"Sun, 08 Feb 2026 05:17:47 GMT",2025-10-13T04:53:32Z,Toronto Maple Leafs,Detroit Red Wings,caesars,-190,158,-1.5,140,1.5,-165,6.0,-115,-105
2025-10-13,NHL,0b4baaa4e865fe983cb8700c86c277b2,2025-10-13T18:00:00Z,2025-10-13T05:00:00Z,2025-10-13T04:55:39Z,"Sun, 08 Feb 2026 05:17:47 GMT",2025-10-13T04:55:16Z,Toronto Maple Leafs,Detroit Red Wings,betmgm,-190,155,-1.5,125,1.5,-150,,,
