date,sport,game_id,commence_time,home_team,away_team,bookmaker,ml_home,ml_away,spread_home,spread_home_odds,spread_away,spread_away_odds,total_line,total_over_odds,total_under_odds
2023-12-04,NHL,4fce1e478a63822567a2e91da43eafc5,2023-12-05T00:00:00Z,Tampa Bay Lightning,Dallas Stars,caesars,100,-120,1.5,-260,-1.5,210,6.5,-105,-115
2023-12-04,NHL,4fce1e478a63822567a2e91da43eafc5,2023-12-05T00:00:00Z,Tampa Bay Lightning,Dallas Stars,betmgm,-105,-115,1.5,-250,-1.5,200,6.5,100,-120
2023-12-04,NHL,3f1ac976269cdd473489c6b80c1f11db,2023-12-05T00:00:00Z,Philadelphia Flyers,Pittsburgh Penguins,caesars,100,-120,1.5,-240,-1.5,196,6.5,-115,-105
2023-12-04,NHL,3f1ac976269cdd473489c6b80c1f11db,2023-12-05T00:00:00Z,Philadelphia Flyers,Pittsburgh Penguins,betmgm,100,-120,1.5,-250,-1.5,190,6.5,-115,-105
2023-12-04,NHL,4abf26d0d695bc8fde408bb29315c0a9,2023-12-05T00:30:00Z,Winnipeg Jets,Carolina Hurricanes,caesars,118,-140,1.5,-220,-1.5,180,6.0,-120,100
2023-12-04,NHL,4abf26d0d695bc8fde408bb29315c0a9,2023-12-05T00:30:00Z,Winnipeg Jets,Carolina Hurricanes,betmgm,115,-140,1.5,-210,-1.5,170,6.0,-120,100
2023-12-04,NHL,44dabd0f6f04b572b88e4cfbc3e86dfb,2023-12-05T00:30:00Z,Montréal Canadiens,Seattle Kraken,caesars,135,-160,1.5,-195,-1.5,162,6.0,-115,-105
2023-12-04,NHL,44dabd0f6f04b572b88e4cfbc3e86dfb,2023-12-05T00:30:00Z,Montréal Canadiens,Seattle Kraken,betmgm,120,-145,1.5,-200,-1.5,165,6.0,-115,-105
2023-12-04,NHL,1b7a7ed6dbf154b80764a98569c812fb,2023-12-05T02:00:00Z,Arizona Coyotes,Washington Capitals,caesars,-125,105,-1.5,205,1.5,-250,5.5,-115,-105
2023-12-04,NHL,1b7a7ed6dbf154b80764a98569c812fb,2023-12-05T02:00:00Z,Arizona Coyotes,Washington Capitals,betmgm,-130,105,-1.5,185,1.5,-225,5.5,-115,-105
2023-12-04,NHL,78d27eabf8415c9f05f90a6994681eec,2023-12-05T03:00:00Z,Vegas Golden Knights,St Louis Blues,caesars,-195,162,-1.5,122,1.5,-145,6.0,-115,-105
2023-12-04,NHL,78d27eabf8415c9f05f90a6994681eec,2023-12-05T03:00:00Z,Vegas Golden Knights,St Louis Blues,betmgm,-190,155,-1.5,125,1.5,-150,6.0,-115,-105
