date,sport,game_id,commence_time,home_team,away_team,bookmaker,ml_home,ml_away,spread_home,spread_home_odds,spread_away,spread_away_odds,total_line,total_over_odds,total_under_odds
2023-12-18,NHL,fd46ea90e3a95b5e165db6bb6bdf592e,2023-12-19T00:00:00Z,Detroit Red Wings,Anaheim Ducks,betmgm,-250,190,-1.5,105,1.5,-125,6.5,-105,-115
2023-12-18,NHL,fd46ea90e3a95b5e165db6bb6bdf592e,2023-12-19T00:00:00Z,Detroit Red Wings,Anaheim Ducks,caesars,-235,192,-1.5,105,1.5,-125,6.5,-105,-115
2023-12-18,NHL,38e6dd44b70f8be63bf862fdb1d92fe3,2023-12-19T00:00:00Z,Pittsburgh Penguins,Minnesota Wild,caesars,-115,-105,-1.5,210,1.5,-260,6.0,-115,-105
2023-12-18,NHL,38e6dd44b70f8be63bf862fdb1d92fe3,2023-12-19T00:00:00Z,Pittsburgh Penguins,Minnesota Wild,betmgm,-115,-105,-1.5,200,1.5,-250,6.0,-115,-105
2023-12-18,NHL,661db2e0fe3612d58769df44a87c36f1,2023-12-19T00:30:00Z,Winnipeg Jets,Montréal Canadiens,caesars,-250,205,-1.5,100,1.5,-120,6.0,-105,-115
2023-12-18,NHL,661db2e0fe3612d58769df44a87c36f1,2023-12-19T00:30:00Z,Winnipeg Jets,Montréal Canadiens,betmgm,-250,200,-1.5,100,1.5,-120,6.0,-110,-110
2023-12-18,NHL,2b1a1546a27b6765059d40743e8a3302,2023-12-19T01:00:00Z,Dallas Stars,Seattle Kraken,caesars,-190,158,-1.5,135,1.5,-160,6.0,-120,100
2023-12-18,NHL,2b1a1546a27b6765059d40743e8a3302,2023-12-19T01:00:00Z,Dallas Stars,Seattle Kraken,betmgm,-190,155,-1.5,125,1.5,-155,6.0,-120,100
2023-12-18,NHL,23dfac00fd3e03c13d71c4c19a47be37,2023-12-19T02:30:00Z,Calgary Flames,Florida Panthers,caesars,105,-125,1.5,-235,-1.5,192,6.5,100,-120
2023-12-18,NHL,23dfac00fd3e03c13d71c4c19a47be37,2023-12-19T02:30:00Z,Calgary Flames,Florida Panthers,betmgm,100,-120,1.5,-250,-1.5,190,6.5,100,-120
