date,sport,game_id,commence_time,home_team,away_team,bookmaker,ml_home,ml_away,spread_home,spread_home_odds,spread_away,spread_away_odds,total_line,total_over_odds,total_under_odds
2023-11-30,NHL,f75486603c895fe85437280b43a44241,2023-12-01T00:00:00Z,Boston Bruins,San Jose Sharks,caesars,-550,400,-1.5,-190,1.5,158,6.0,105,-125
2023-11-30,NHL,f75486603c895fe85437280b43a44241,2023-12-01T00:00:00Z,Boston Bruins,San Jose Sharks,betmgm,-500,360,-2.5,110,2.5,-130,6.0,100,-120
2023-11-30,NHL,fe2684d086de7424fed3cc6e8fa925a8,2023-12-01T00:00:00Z,Detroit Red Wings,Chicago Blackhawks,caesars,-205,170,-1.5,122,1.5,-145,6.5,100,-120
2023-11-30,NHL,fe2684d086de7424fed3cc6e8fa925a8,2023-12-01T00:00:00Z,Detroit Red Wings,Chicago Blackhawks,betmgm,-210,170,-1.5,115,1.5,-140,6.5,100,-120
2023-11-30,NHL,3b6fec77eb37daf178ef43e4bad494e4,2023-12-01T00:00:00Z,Montréal Canadiens,Florida Panthers,caesars,205,-250,1.5,-120,-1.5,100,6.5,-105,-115
2023-11-30,NHL,3b6fec77eb37daf178ef43e4bad494e4,2023-12-01T00:00:00Z,Montréal Canadiens,Florida Panthers,betmgm,195,-250,1.5,-120,-1.5,100,6.5,-105,-115
2023-11-30,NHL,e9b2403917633681491fc57046685f0a,2023-12-01T00:00:00Z,Philadelphia Flyers,New Jersey Devils,caesars,118,-140,1.5,-205,-1.5,170,6.5,-105,-115
2023-11-30,NHL,e9b2403917633681491fc57046685f0a,2023-12-01T00:00:00Z,Philadelphia Flyers,New Jersey Devils,betmgm,115,-140,1.5,-210,-1.5,170,6.5,-105,-115
2023-11-30,NHL,8cf09666d6d90317af5c7a2cb5b389f8,2023-12-01T00:00:00Z,Tampa Bay Lightning,Pittsburgh Penguins,caesars,-135,115,-1.5,175,1.5,-210,6.5,-115,-105
2023-11-30,NHL,8cf09666d6d90317af5c7a2cb5b389f8,2023-12-01T00:00:00Z,Tampa Bay Lightning,Pittsburgh Penguins,betmgm,-135,110,-1.5,170,1.5,-210,6.5,-115,-105
2023-11-30,NHL,b501881d0cd1dadfedafe37e9117192c,2023-12-01T00:00:00Z,Toronto Maple Leafs,Seattle Kraken,caesars,-190,158,-1.5,135,1.5,-160,6.5,100,-120
2023-11-30,NHL,b501881d0cd1dadfedafe37e9117192c,2023-12-01T00:00:00Z,Toronto Maple Leafs,Seattle Kraken,betmgm,-185,150,-1.5,125,1.5,-155,6.5,100,-120
2023-11-30,NHL,bd1e42be6f37c83891a6b6b1d816aa7a,2023-12-01T00:30:00Z,Carolina Hurricanes,New York Islanders,caesars,-210,175,-1.5,135,1.5,-160,6.0,100,-120
2023-11-30,NHL,bd1e42be6f37c83891a6b6b1d816aa7a,2023-12-01T00:30:00Z,Carolina Hurricanes,New York Islanders,betmgm,-210,170,-1.5,120,1.5,-145,6.0,100,-120
2023-11-30,NHL,f836d5a8a1864e3a4d4602cbffe5b6db,2023-12-01T01:00:00Z,St Louis Blues,Buffalo Sabres,caesars,-120,100,-1.5,196,1.5,-240,6.5,-110,-110
2023-11-30,NHL,f836d5a8a1864e3a4d4602cbffe5b6db,2023-12-01T01:00:00Z,St Louis Blues,Buffalo Sabres,betmgm,-125,105,-1.5,185,1.5,-225,6.5,-110,-110
2023-11-30,NHL,06f3d9d312baaba7e63476a618281143,2023-12-01T01:00:00Z,Winnipeg Jets,Edmonton Oilers,caesars,100,-120,1.5,-240,-1.5,196,6.5,-120,100
2023-11-30,NHL,06f3d9d312baaba7e63476a618281143,2023-12-01T01:00:00Z,Winnipeg Jets,Edmonton Oilers,betmgm,-105,-115,1.5,-250,-1.5,200,6.5,-120,100
2023-11-30,NHL,6b345a1646954343e3196433f3206370,2023-12-01T01:00:00Z,Nashville Predators,Minnesota Wild,caesars,-125,105,-1.5,196,1.5,-240,6.0,-110,-110
2023-11-30,NHL,6b345a1646954343e3196433f3206370,2023-12-01T01:00:00Z,Nashville Predators,Minnesota Wild,betmgm,-130,105,-1.5,185,1.5,-225,6.0,-110,-110
2023-11-30,NHL,1528f1af4470b95ae4331131b3fbb968,2023-12-01T02:00:00Z,Arizona Coyotes,Colorado Avalanche,caesars,170,-205,1.5,-145,-1.5,122,6.5,100,-120
2023-11-30,NHL,1528f1af4470b95ae4331131b3fbb968,2023-12-01T02:00:00Z,Arizona Coyotes,Colorado Avalanche,betmgm,155,-190,1.5,-150,-1.5,125,6.5,100,-120
2023-11-30,NHL,bb3db25477e0203e197a8031aaae9c54,2023-12-01T02:00:00Z,Calgary Flames,Dallas Stars,caesars,115,-135,1.5,-210,-1.5,175,6.0,-120,100
2023-11-30,NHL,bb3db25477e0203e197a8031aaae9c54,2023-12-01T02:00:00Z,Calgary Flames,Dallas Stars,betmgm,110,-135,1.5,-225,-1.5,180,6.0,-120,100
2023-11-30,NHL,182b231a6ef73860dcb274976c71cc81,2023-12-01T03:00:00Z,Anaheim Ducks,Washington Capitals,caesars,105,-125,1.5,-250,-1.5,205,6.0,-120,100
2023-11-30,NHL,182b231a6ef73860dcb274976c71cc81,2023-12-01T03:00:00Z,Anaheim Ducks,Washington Capitals,betmgm,100,-120,1.5,-250,-1.5,195,6.0,-120,100
2023-11-30,NHL,909a173e2a907f2aff137a4313e2796f,2023-12-01T03:00:00Z,Vancouver Canucks,Vegas Golden Knights,caesars,-120,100,-1.5,205,1.5,-250,6.5,100,-120
2023-11-30,NHL,909a173e2a907f2aff137a4313e2796f,2023-12-01T03:00:00Z,Vancouver Canucks,Vegas Golden Knights,betmgm,-125,105,-1.5,190,1.5,-250,6.5,100,-120
