date,sport,game_id,commence_time,home_team,away_team,bookmaker,ml_home,ml_away,spread_home,spread_home_odds,spread_away,spread_away_odds,total_line,total_over_odds,total_under_odds
2023-11-27,NHL,f1112549dabd371545c0610d94f41dbd,2023-11-28T00:00:00Z,Columbus Blue Jackets,Boston Bruins,caesars,210,-260,1.5,-125,-1.5,105,6.5,100,-120
2023-11-27,NHL,f1112549dabd371545c0610d94f41dbd,2023-11-28T00:00:00Z,Columbus Blue Jackets,Boston Bruins,betmgm,200,-250,1.5,-120,-1.5,100,6.0,-120,100
2023-11-27,NHL,eaf1ed532c499ce3a92feaeb7e657954,2023-11-28T00:00:00Z,New York Rangers,Buffalo Sabres,caesars,-210,175,-1.5,115,1.5,-135,6.0,-115,-105
2023-11-27,NHL,eaf1ed532c499ce3a92feaeb7e657954,2023-11-28T00:00:00Z,New York Rangers,Buffalo Sabres,betmgm,-225,180,-1.5,110,1.5,-135,6.0,-115,-105
2023-11-27,NHL,8104cbcb4269786821b62bb95c725561,2023-11-28T00:00:00Z,Ottawa Senators,Florida Panthers,caesars,110,-130,1.5,-225,-1.5,185,6.5,-125,105
2023-11-27,NHL,8104cbcb4269786821b62bb95c725561,2023-11-28T00:00:00Z,Ottawa Senators,Florida Panthers,betmgm,110,-135,1.5,-210,-1.5,170,6.5,-130,105
2023-11-27,NHL,42b2098f809d7b70f8fccfd1d6c92bbf,2023-11-28T02:00:00Z,Colorado Avalanche,Tampa Bay Lightning,caesars,-140,118,-1.5,170,1.5,-205,6.5,-110,-110
2023-11-27,NHL,42b2098f809d7b70f8fccfd1d6c92bbf,2023-11-28T02:00:00Z,Colorado Avalanche,Tampa Bay Lightning,betmgm,-145,120,-1.5,155,1.5,-190,6.5,-110,-110
2023-11-27,NHL,ec0c0fa317e63355593e624215a9d886,2023-11-28T02:30:00Z,Calgary Flames,Vegas Golden Knights,caesars,-105,-115,1.5,-267,-1.5,215,6.0,-105,-115
2023-11-27,NHL,ec0c0fa317e63355593e624215a9d886,2023-11-28T02:30:00Z,Calgary Flames,Vegas Golden Knights,betmgm,-105,-115,1.5,-250,-1.5,200,6.0,-105,-115
2023-11-27,NHL,41f5a1536e2c2cc28a157c9d86d6c24f,2023-11-28T03:30:00Z,San Jose Sharks,Washington Capitals,caesars,180,-220,1.5,-140,-1.5,118,6.0,100,-120
2023-11-27,NHL,41f5a1536e2c2cc28a157c9d86d6c24f,2023-11-28T03:30:00Z,San Jose Sharks,Washington Capitals,betmgm,170,-210,1.5,-145,-1.5,120,6.0,100,-120
