date,sport,game_id,commence_time,snapshot_taken_at_utc,api_snapshot_timestamp_utc,response_received_at_utc,bookmaker_last_update_utc,home_team,away_team,bookmaker,ml_home,ml_away,spread_home,spread_home_odds,spread_away,spread_away_odds,total_line,total_over_odds,total_under_odds
2025-10-16,NHL,2dd47747ba968ab0d22efd70d4239af4,2025-10-16T23:10:00Z,2025-10-16T05:00:00Z,2025-10-16T04:55:40Z,"Sun, 08 Feb 2026 05:17:51 GMT",2025-10-16T04:53:52Z,Columbus Blue Jackets,Colorado Avalanche,caesars,135,-160,1.5,-190,-1.5,158,6.0,-120,100
2025-10-16,NHL,2dd47747ba968ab0d22efd70d4239af4,2025-10-16T23:10:00Z,2025-10-16T05:00:00Z,2025-10-16T04:55:40Z,"Sun, 08 Feb 2026 05:17:51 GMT",2025-10-16T04:53:24Z,Columbus Blue Jackets,Colorado Avalanche,betmgm,135,-165,1.5,-170,-1.5,140,,,
2025-10-16,NHL,fb2d900e9f5a5aa1c66260969845c976,2025-10-16T23:10:00Z,2025-10-16T05:00:00Z,2025-10-16T04:55:40Z,"Sun, 08 Feb 2026 05:17:51 GMT",2025-10-16T04:53:52Z,New Jersey Devils,Florida Panthers,caesars,-165,140,-1.5,162,1.5,-195,6.0,-105,-115
2025-10-16,NHL,fb2d900e9f5a5aa1c66260969845c976,2025-10-16T23:10:00Z,2025-10-16T05:00:00Z,2025-10-16T04:55:40Z,"Sun, 08 Feb 2026 05:17:51 GMT",2025-10-16T04:53:24Z,New Jersey Devils,Florida Panthers,betmgm,-160,135,-1.5,145,1.5,-175,,,
2025-10-16,NHL,01797325354f5411aa4ad087c20613a5,2025-10-16T23:10:00Z,2025-10-16T05:00:00Z,2025-10-16T04:55:40Z,"Sun, 08 Feb 2026 05:17:51 GMT",2025-10-16T04:53:24Z,Montréal Canadiens,Nashville Predators,betmgm,-165,135,-1.5,145,1.5,-175,,,
2025-10-16,NHL,01797325354f5411aa4ad087c20613a5,2025-10-16T23:10:00Z,2025-10-16T05:00:00Z,2025-10-16T04:55:40Z,"Sun, 08 Feb 2026 05:17:51 GMT",2025-10-16T04:53:52Z,Montréal Canadiens,Nashville Predators,caesars,-160,135,-1.5,158,1.5,-190,6.0,100,-120
2025-10-16,NHL,bb8dc88a7ab7379e0d351d6e856ad817,2025-10-16T23:10:00Z,2025-10-16T05:00:00Z,2025-10-16T04:55:40Z,"Sun, 08 Feb 2026 05:17:51 GMT",2025-10-16T04:53:52Z,Toronto Maple Leafs,New York Rangers,caesars,-145,122,-1.5,170,1.5,-205,6.0,-110,-110
2025-10-16,NHL,bb8dc88a7ab7379e0d351d6e856ad817,2025-10-16T23:10:00Z,2025-10-16T05:00:00Z,2025-10-16T04:55:40Z,"Sun, 08 Feb 2026 05:17:51 GMT",2025-10-16T04:53:24Z,Toronto Maple Leafs,New York Rangers,betmgm,-150,125,-1.5,155,1.5,-190,,,
2025-10-16,NHL,9afb952bec589b46070f0beda141b2ab,2025-10-16T23:10:00Z,2025-10-16T05:00:00Z,2025-10-16T04:55:40Z,"Sun, 08 Feb 2026 05:17:51 GMT",2025-10-16T04:53:52Z,Ottawa Senators,Seattle Kraken,caesars,-140,118,-1.5,170,1.5,-205,5.5,-125,105
2025-10-16,NHL,9afb952bec589b46070f0beda141b2ab,2025-10-16T23:10:00Z,2025-10-16T05:00:00Z,2025-10-16T04:55:40Z,"Sun, 08 Feb 2026 05:17:51 GMT",2025-10-16T04:53:24Z,Ottawa Senators,Seattle Kraken,betmgm,-150,125,-1.5,155,1.5,-190,,,
