date,sport,game_id,commence_time,home_team,away_team,bookmaker,ml_home,ml_away,spread_home,spread_home_odds,spread_away,spread_away_odds,total_line,total_over_odds,total_under_odds
2025-11-02,NHL,7178c7b3702de61e9f4f793b61833c1e,2025-11-02T20:40:00Z,Utah Mammoth,Tampa Bay Lightning,caesars,-105,-115,1.5,-267,-1.5,215,6.0,-110,-110
2025-11-02,NHL,7178c7b3702de61e9f4f793b61833c1e,2025-11-02T20:40:00Z,Utah Mammoth,Tampa Bay Lightning,betmgm,-105,-115,1.5,-250,-1.5,200,6.0,-110,-110
2025-11-02,NHL,7b4462e8c9f720363cdcbd1e403fddb6,2025-11-02T22:10:00Z,New York Islanders,Columbus Blue Jackets,caesars,-135,115,-1.5,175,1.5,-210,6.5,-130,110
2025-11-02,NHL,7b4462e8c9f720363cdcbd1e403fddb6,2025-11-02T22:10:00Z,New York Islanders,Columbus Blue Jackets,betmgm,-135,115,-1.5,165,1.5,-200,6.5,-130,110
2025-11-02,NHL,f1c38b7303821310333549c5c8a22192,2025-11-03T00:10:00Z,Philadelphia Flyers,Calgary Flames,caesars,-135,115,-1.5,180,1.5,-220,6.0,-105,-115
2025-11-02,NHL,f1c38b7303821310333549c5c8a22192,2025-11-03T00:10:00Z,Philadelphia Flyers,Calgary Flames,betmgm,-135,115,-1.5,170,1.5,-210,6.0,-105,-115
2025-11-02,NHL,08a62af9543c1213029d54377c103ede,2025-11-03T01:10:00Z,Anaheim Ducks,New Jersey Devils,caesars,105,-125,1.5,-225,-1.5,185,6.5,-110,-110
2025-11-02,NHL,08a62af9543c1213029d54377c103ede,2025-11-03T01:10:00Z,Anaheim Ducks,New Jersey Devils,betmgm,105,-125,1.5,-220,-1.5,180,6.5,-110,-110
2025-11-02,NHL,2f832047d0bed3e563f6871b4dab1a7c,2025-11-03T01:10:00Z,San Jose Sharks,Detroit Red Wings,caesars,158,-190,1.5,-160,-1.5,135,6.5,-115,-105
2025-11-02,NHL,2f832047d0bed3e563f6871b4dab1a7c,2025-11-03T01:10:00Z,San Jose Sharks,Detroit Red Wings,betmgm,150,-185,1.5,-160,-1.5,135,6.5,-115,-105
2025-11-02,NHL,932265217434dfbf0c6395eb81c5c910,2025-11-04T00:30:00Z,Toronto Maple Leafs,Pittsburgh Penguins,caesars,-190,158,-1.5,130,1.5,-155,6.5,-105,-115
2025-11-02,NHL,932265217434dfbf0c6395eb81c5c910,2025-11-04T00:30:00Z,Toronto Maple Leafs,Pittsburgh Penguins,betmgm,-190,155,-1.5,125,1.5,-150,6.5,-105,-115
2025-11-02,NHL,0b1116ddf90220da2e64a69cec1c8cc9,2025-11-04T01:30:00Z,St Louis Blues,Edmonton Oilers,caesars,122,-145,1.5,-195,-1.5,162,6.5,105,-125
2025-11-02,NHL,0b1116ddf90220da2e64a69cec1c8cc9,2025-11-04T01:30:00Z,St Louis Blues,Edmonton Oilers,betmgm,125,-150,1.5,-190,-1.5,155,6.0,-110,-110
2025-11-02,NHL,35309331b8fbe521a67b2ad78d1e7adc,2025-11-04T01:30:00Z,Nashville Predators,Vancouver Canucks,caesars,-120,100,-1.5,205,1.5,-250,5.5,-120,100
2025-11-02,NHL,35309331b8fbe521a67b2ad78d1e7adc,2025-11-04T01:30:00Z,Nashville Predators,Vancouver Canucks,betmgm,-120,100,-1.5,195,1.5,-235,6.0,100,-120
2025-11-02,NHL,35afbe2bf41c1c0cd206098af2f039f7,2025-11-04T03:00:00Z,Seattle Kraken,Chicago Blackhawks,caesars,-145,122,-1.5,162,1.5,-195,5.5,-135,115
2025-11-02,NHL,35afbe2bf41c1c0cd206098af2f039f7,2025-11-04T03:00:00Z,Seattle Kraken,Chicago Blackhawks,betmgm,-150,125,-1.5,155,1.5,-190,6.0,-105,-115
