date,sport,game_id,commence_time,home_team,away_team,bookmaker,ml_home,ml_away,spread_home,spread_home_odds,spread_away,spread_away_odds,total_line,total_over_odds,total_under_odds
2025-04-28,NHL,4dae2703d2ee1d60c94c67eeb0ac98d3,2025-04-28T23:10:00Z,Florida Panthers,Tampa Bay Lightning,betmgm,-150,125,-1.5,170,1.5,-210,5.5,-110,-110
2025-04-28,NHL,4dae2703d2ee1d60c94c67eeb0ac98d3,2025-04-28T23:10:00Z,Florida Panthers,Tampa Bay Lightning,caesars,-145,122,-1.5,180,1.5,-220,5.5,-110,-110
2025-04-28,NHL,c9aec1523c0121328da93212dea981b0,2025-04-29T01:30:00Z,Dallas Stars,Colorado Avalanche,betmgm,118,-140,1.5,-210,-1.5,170,6.0,-110,-110
2025-04-28,NHL,c9aec1523c0121328da93212dea981b0,2025-04-29T01:30:00Z,Dallas Stars,Colorado Avalanche,caesars,118,-140,1.5,-220,-1.5,180,6.0,-110,-110
2025-04-28,NHL,aff9e87680cb4219ca76a1411864b361,2025-04-29T23:10:00Z,Toronto Maple Leafs,Ottawa Senators,betmgm,-170,140,-1.5,154,1.5,-190,5.5,-118,-102
2025-04-28,NHL,aff9e87680cb4219ca76a1411864b361,2025-04-29T23:10:00Z,Toronto Maple Leafs,Ottawa Senators,caesars,-165,140,-1.5,158,1.5,-190,5.5,-115,-105
2025-04-28,NHL,72e80ba2fd01e147ebb1aa625ee880c5,2025-04-29T23:40:00Z,Carolina Hurricanes,New Jersey Devils,betmgm,-275,225,-1.5,100,1.5,-120,5.5,105,-125
2025-04-28,NHL,72e80ba2fd01e147ebb1aa625ee880c5,2025-04-29T23:40:00Z,Carolina Hurricanes,New Jersey Devils,caesars,-267,215,-1.5,100,1.5,-120,5.5,105,-125
2025-04-28,NHL,3991824f39b28ffdf072dd399eff13ec,2025-04-30T01:40:00Z,Vegas Golden Knights,Minnesota Wild,betmgm,-220,180,-1.5,125,1.5,-150,5.5,-125,105
2025-04-28,NHL,3991824f39b28ffdf072dd399eff13ec,2025-04-30T01:40:00Z,Vegas Golden Knights,Minnesota Wild,caesars,-220,180,-1.5,118,1.5,-140,5.5,-125,105
2025-04-28,NHL,6d3fb1154492ab7f7e893485145fed10,2025-04-30T02:00:00Z,Los Angeles Kings,Edmonton Oilers,betmgm,-130,110,-1.5,185,1.5,-225,6.5,100,-120
2025-04-28,NHL,6d3fb1154492ab7f7e893485145fed10,2025-04-30T02:00:00Z,Los Angeles Kings,Edmonton Oilers,caesars,-135,115,-1.5,185,1.5,-225,6.5,105,-125
2025-04-28,NHL,e6d47dbda2486624318931ddafdeb7f6,2025-04-30T23:10:00Z,Washington Capitals,Montréal Canadiens,betmgm,-190,155,-1.5,135,1.5,-160,6.0,-110,-110
2025-04-28,NHL,e6d47dbda2486624318931ddafdeb7f6,2025-04-30T23:10:00Z,Washington Capitals,Montréal Canadiens,caesars,-190,158,-1.5,135,1.5,-160,6.0,-110,-110
2025-04-28,NHL,f2298df256216ae9cea14f72e2776b29,2025-05-01T01:40:00Z,Winnipeg Jets,St Louis Blues,betmgm,-175,145,-1.5,150,1.5,-185,5.5,118,-140
2025-04-28,NHL,f2298df256216ae9cea14f72e2776b29,2025-05-01T01:40:00Z,Winnipeg Jets,St Louis Blues,caesars,-170,143,-1.5,158,1.5,-190,5.5,118,-140
