date,sport,game_id,commence_time,home_team,away_team,bookmaker,ml_home,ml_away,spread_home,spread_home_odds,spread_away,spread_away_odds,total_line,total_over_odds,total_under_odds
2024-10-07,NHL,029a4b6055f060f4a3f18a36905ba8dd,2024-10-08T20:40:00Z,Seattle Kraken,St Louis Blues,caesars,-140,118,-1.5,180,1.5,-220,5.5,-120,100
2024-10-07,NHL,029a4b6055f060f4a3f18a36905ba8dd,2024-10-08T20:40:00Z,Seattle Kraken,St Louis Blues,betmgm,-140,120,-1.5,170,1.5,-210,5.5,-120,100
2024-10-07,NHL,f94b8afa273442d9a53f1bebec1d6b1d,2024-10-08T23:10:00Z,Florida Panthers,Boston Bruins,caesars,-155,130,-1.5,162,1.5,-195,5.5,-120,100
2024-10-07,NHL,f94b8afa273442d9a53f1bebec1d6b1d,2024-10-08T23:10:00Z,Florida Panthers,Boston Bruins,betmgm,-155,130,-1.5,155,1.5,-190,5.5,-120,100
2024-10-07,NHL,c1c86627576754e0acb6110b6382a54a,2024-10-09T02:10:00Z,Utah Hockey Club,Chicago Blackhawks,caesars,-170,143,-1.5,150,1.5,-178,6.0,-120,100
2024-10-07,NHL,c1c86627576754e0acb6110b6382a54a,2024-10-09T02:10:00Z,Utah Hockey Club,Chicago Blackhawks,betmgm,-165,140,-1.5,145,1.5,-175,6.0,-120,100
2024-10-07,NHL,151d0f9a2a5fef9d2ab386730e6b42b8,2024-10-09T23:10:00Z,Montréal Canadiens,Toronto Maple Leafs,caesars,158,-190,1.5,-155,-1.5,130,6.5,-115,-105
2024-10-07,NHL,151d0f9a2a5fef9d2ab386730e6b42b8,2024-10-09T23:10:00Z,Montréal Canadiens,Toronto Maple Leafs,betmgm,150,-185,1.5,-155,-1.5,130,6.5,-115,-105
2024-10-07,NHL,6c88c3f00317d96d67f5594bc5dece00,2024-10-09T23:40:00Z,Pittsburgh Penguins,New York Rangers,caesars,105,-125,1.5,-250,-1.5,205,6.0,-115,-105
2024-10-07,NHL,6c88c3f00317d96d67f5594bc5dece00,2024-10-09T23:40:00Z,Pittsburgh Penguins,New York Rangers,betmgm,100,-120,1.5,-250,-1.5,200,6.0,-115,-105
2024-10-07,NHL,4033907ceef0009b20b0044d72d1c36d,2024-10-10T02:00:00Z,Vancouver Canucks,Calgary Flames,caesars,-205,170,-1.5,122,1.5,-145,6.0,-115,-105
2024-10-07,NHL,4033907ceef0009b20b0044d72d1c36d,2024-10-10T02:00:00Z,Vancouver Canucks,Calgary Flames,betmgm,-200,165,-1.5,120,1.5,-145,6.0,-115,-105
2024-10-07,NHL,bc3d72f16efb9a257463019fef1f07c2,2024-10-10T02:10:00Z,Vegas Golden Knights,Colorado Avalanche,caesars,-110,-110,-1.5,228,1.5,-285,6.5,100,-120
2024-10-07,NHL,bc3d72f16efb9a257463019fef1f07c2,2024-10-10T02:10:00Z,Vegas Golden Knights,Colorado Avalanche,betmgm,-110,-110,-1.5,200,1.5,-250,6.5,100,-120
2024-10-07,NHL,33b3616214d08e0192947e823ff2cb0d,2024-10-10T02:10:00Z,Edmonton Oilers,Winnipeg Jets,caesars,-170,143,-1.5,150,1.5,-178,6.5,100,-120
2024-10-07,NHL,33b3616214d08e0192947e823ff2cb0d,2024-10-10T02:10:00Z,Edmonton Oilers,Winnipeg Jets,betmgm,-165,140,-1.5,145,1.5,-175,6.5,100,-120
2024-10-07,NHL,a4dce89357d3e7541873dbae790babda,2024-10-10T23:10:00Z,Boston Bruins,Montréal Canadiens,betmgm,-250,200,-1.5,105,1.5,-125,6.0,-110,-110
2024-10-07,NHL,a4dce89357d3e7541873dbae790babda,2024-10-10T23:10:00Z,Boston Bruins,Montréal Canadiens,caesars,-250,205,-1.5,105,1.5,-125,6.0,-110,-110
2024-10-07,NHL,18058e785705470f24ac847c14f07b4a,2024-10-10T23:10:00Z,Buffalo Sabres,Los Angeles Kings,caesars,-105,-115,1.5,-260,-1.5,210,6.5,100,-120
2024-10-07,NHL,18058e785705470f24ac847c14f07b4a,2024-10-10T23:10:00Z,Buffalo Sabres,Los Angeles Kings,betmgm,-105,-115,1.5,-250,-1.5,200,6.5,100,-120
2024-10-07,NHL,76faf12908d24428f06ec6082a4c91eb,2024-10-10T23:10:00Z,Detroit Red Wings,Pittsburgh Penguins,caesars,-130,110,-1.5,175,1.5,-210,6.5,-115,-105
2024-10-07,NHL,76faf12908d24428f06ec6082a4c91eb,2024-10-10T23:10:00Z,Detroit Red Wings,Pittsburgh Penguins,betmgm,-130,110,-1.5,180,1.5,-225,6.5,-115,-105
2024-10-07,NHL,e4551ca893c0db47b0a341920e2f49f6,2024-10-10T23:10:00Z,Ottawa Senators,Florida Panthers,caesars,110,-130,1.5,-225,-1.5,185,6.5,-110,-110
2024-10-07,NHL,e4551ca893c0db47b0a341920e2f49f6,2024-10-10T23:10:00Z,Ottawa Senators,Florida Panthers,betmgm,110,-130,1.5,-225,-1.5,180,6.5,-110,-110
2024-10-07,NHL,a494adaa217d31439f83f008a6fc955c,2024-10-10T23:10:00Z,New Jersey Devils,Toronto Maple Leafs,betmgm,-130,110,-1.5,180,1.5,-225,6.5,-115,-105
2024-10-07,NHL,a494adaa217d31439f83f008a6fc955c,2024-10-10T23:10:00Z,New Jersey Devils,Toronto Maple Leafs,caesars,-135,115,-1.5,185,1.5,-225,6.5,-115,-105
2024-10-07,NHL,d18d7b296aa9af7dbc4ec762142b28fc,2024-10-10T23:40:00Z,New York Islanders,Utah Hockey Club,caesars,-155,130,-1.5,170,1.5,-205,5.5,-120,100
2024-10-07,NHL,d18d7b296aa9af7dbc4ec762142b28fc,2024-10-10T23:40:00Z,New York Islanders,Utah Hockey Club,betmgm,-155,130,-1.5,150,1.5,-185,5.5,-120,100
2024-10-07,NHL,c8b7af6890d55e1df8f060e7b0f00af8,2024-10-11T00:10:00Z,Minnesota Wild,Columbus Blue Jackets,caesars,-240,196,-1.5,110,1.5,-130,6.5,100,-120
2024-10-07,NHL,c8b7af6890d55e1df8f060e7b0f00af8,2024-10-11T00:10:00Z,Minnesota Wild,Columbus Blue Jackets,betmgm,-225,180,-1.5,110,1.5,-130,6.5,100,-120
2024-10-07,NHL,3d8f46caeade2c4ba6a01e4d98244b47,2024-10-11T00:10:00Z,Nashville Predators,Dallas Stars,caesars,-115,-105,-1.5,196,1.5,-240,6.0,-105,-115
2024-10-07,NHL,3d8f46caeade2c4ba6a01e4d98244b47,2024-10-11T00:10:00Z,Nashville Predators,Dallas Stars,betmgm,-115,-105,-1.5,200,1.5,-250,6.0,-105,-115
2024-10-07,NHL,711353c3d11323069f6004b234c2b54b,2024-10-11T02:40:00Z,San Jose Sharks,St Louis Blues,caesars,143,-170,1.5,-170,-1.5,143,6.0,-105,-115
2024-10-07,NHL,711353c3d11323069f6004b234c2b54b,2024-10-11T02:40:00Z,San Jose Sharks,St Louis Blues,betmgm,145,-175,1.5,-175,-1.5,145,6.0,-105,-115
2024-10-07,NHL,62556500c0bff9ef892f0d06fe0401a7,2024-10-11T23:10:00Z,Carolina Hurricanes,Tampa Bay Lightning,caesars,-130,110,-1.5,180,1.5,-220,6.5,105,-125
2024-10-07,NHL,62556500c0bff9ef892f0d06fe0401a7,2024-10-11T23:10:00Z,Carolina Hurricanes,Tampa Bay Lightning,betmgm,-135,110,-1.5,180,1.5,-225,6.5,-105,-115
2024-10-07,NHL,88d40494aac7f3d958dc9498ea61732c,2024-10-12T00:10:00Z,Winnipeg Jets,Chicago Blackhawks,betmgm,-225,190,-1.5,120,1.5,-145,5.5,-120,100
2024-10-07,NHL,9c2cf0cd9ea57df93a9aca37717ca324,2024-10-12T02:10:00Z,Vancouver Canucks,Philadelphia Flyers,caesars,-155,130,-1.5,152,1.5,-180,6.0,-120,100
2024-10-07,NHL,9c2cf0cd9ea57df93a9aca37717ca324,2024-10-12T02:10:00Z,Vancouver Canucks,Philadelphia Flyers,betmgm,-165,135,-1.5,140,1.5,-165,6.5,100,-120
2024-10-07,NHL,328d5bf32e7b6fdbabe0a9a0a5474343,2024-10-12T02:10:00Z,Vegas Golden Knights,St Louis Blues,betmgm,-185,150,-1.5,140,1.5,-165,6.0,-105,-115
2024-10-07,NHL,a9fa4dececb1ace29476f3f2e5b57483,2024-10-12T23:00:00Z,Washington Capitals,New Jersey Devils,caesars,126,-150,1.5,-180,-1.5,152,6.5,-110,-110
2024-10-07,NHL,bb7c109d21d9d53a657ea88bd22db4c4,2024-10-13T02:00:00Z,San Jose Sharks,Anaheim Ducks,caesars,-105,-115,1.5,-250,-1.5,205,6.0,-120,100
