date,sport,game_id,commence_time,snapshot_taken_at_utc,api_snapshot_timestamp_utc,response_received_at_utc,bookmaker_last_update_utc,home_team,away_team,bookmaker,ml_home,ml_away,spread_home,spread_home_odds,spread_away,spread_away_odds,total_line,total_over_odds,total_under_odds
2025-10-30,NHL,205ca9d819e9475f809f51c32b5ae43e,2025-10-30T23:00:00Z,2025-10-30T05:00:00Z,2025-10-30T04:55:39Z,"Sun, 08 Feb 2026 05:18:07 GMT",2025-10-30T04:53:44Z,Boston Bruins,Buffalo Sabres,caesars,-110,-110,1.5,-292,-1.5,235,6.5,105,-125
2025-10-30,NHL,205ca9d819e9475f809f51c32b5ae43e,2025-10-30T23:00:00Z,2025-10-30T05:00:00Z,2025-10-30T04:55:39Z,"Sun, 08 Feb 2026 05:18:07 GMT",2025-10-30T04:54:54Z,Boston Bruins,Buffalo Sabres,betmgm,-110,-110,-1.5,200,1.5,-250,6.0,-118,-102
2025-10-30,NHL,858be2012b952a9587ac3dab24ee2efa,2025-10-30T23:00:00Z,2025-10-30T05:00:00Z,2025-10-30T04:55:39Z,"Sun, 08 Feb 2026 05:18:07 GMT",2025-10-30T04:53:44Z,Ottawa Senators,Calgary Flames,caesars,-160,135,-1.5,158,1.5,-190,6.0,-105,-115
2025-10-30,NHL,858be2012b952a9587ac3dab24ee2efa,2025-10-30T23:00:00Z,2025-10-30T05:00:00Z,2025-10-30T04:55:39Z,"Sun, 08 Feb 2026 05:18:07 GMT",2025-10-30T04:54:54Z,Ottawa Senators,Calgary Flames,betmgm,-160,135,-1.5,145,1.5,-175,6.0,-105,-115
2025-10-30,NHL,695647e7cf5fdb1ce15ce3432b5fe41b,2025-10-30T23:00:00Z,2025-10-30T05:00:00Z,2025-10-30T04:55:39Z,"Sun, 08 Feb 2026 05:18:07 GMT",2025-10-30T04:53:44Z,Tampa Bay Lightning,Dallas Stars,caesars,-140,118,-1.5,180,1.5,-220,6.0,-115,-105
2025-10-30,NHL,695647e7cf5fdb1ce15ce3432b5fe41b,2025-10-30T23:00:00Z,2025-10-30T05:00:00Z,2025-10-30T04:55:39Z,"Sun, 08 Feb 2026 05:18:07 GMT",2025-10-30T04:54:54Z,Tampa Bay Lightning,Dallas Stars,betmgm,-145,118,-1.5,165,1.5,-200,6.0,-115,-105
2025-10-30,NHL,f895582c51afe12aadd0b51efca9b495,2025-10-30T23:00:00Z,2025-10-30T05:00:00Z,2025-10-30T04:55:39Z,"Sun, 08 Feb 2026 05:18:07 GMT",2025-10-30T04:53:44Z,Philadelphia Flyers,Nashville Predators,caesars,-145,122,-1.5,180,1.5,-220,5.5,-120,100
2025-10-30,NHL,f895582c51afe12aadd0b51efca9b495,2025-10-30T23:00:00Z,2025-10-30T05:00:00Z,2025-10-30T04:55:39Z,"Sun, 08 Feb 2026 05:18:07 GMT",2025-10-30T04:54:54Z,Philadelphia Flyers,Nashville Predators,betmgm,-150,125,-1.5,155,1.5,-190,5.5,-120,100
2025-10-30,NHL,6cc7e7ee3c14d0e61225ec7d59ace13e,2025-10-30T23:30:00Z,2025-10-30T05:00:00Z,2025-10-30T04:55:39Z,"Sun, 08 Feb 2026 05:18:07 GMT",2025-10-30T04:53:44Z,Carolina Hurricanes,New York Islanders,caesars,-220,180,-1.5,115,1.5,-135,6.5,100,-120
2025-10-30,NHL,6cc7e7ee3c14d0e61225ec7d59ace13e,2025-10-30T23:30:00Z,2025-10-30T05:00:00Z,2025-10-30T04:55:39Z,"Sun, 08 Feb 2026 05:18:07 GMT",2025-10-30T04:54:54Z,Carolina Hurricanes,New York Islanders,betmgm,-220,180,-1.5,105,1.5,-130,6.0,-125,105
2025-10-30,NHL,0a66f4ab6a30531185a4b90765166750,2025-10-31T00:00:00Z,2025-10-30T05:00:00Z,2025-10-30T04:55:39Z,"Sun, 08 Feb 2026 05:18:07 GMT",2025-10-30T04:53:44Z,Winnipeg Jets,Chicago Blackhawks,caesars,-250,205,-1.5,110,1.5,-130,6.0,-105,-115
