date,sport,game_id,commence_time,home_team,away_team,bookmaker,ml_home,ml_away,spread_home,spread_home_odds,spread_away,spread_away_odds,total_line,total_over_odds,total_under_odds
2024-01-23,NHL,6a68abb16d1aa84f3f48607831eacadf,2024-01-24T00:00:00Z,Detroit Red Wings,Dallas Stars,betmgm,115,-140,1.5,-210,-1.5,170,6.5,-110,-110
2024-01-23,NHL,6a68abb16d1aa84f3f48607831eacadf,2024-01-24T00:00:00Z,Detroit Red Wings,Dallas Stars,caesars,118,-140,1.5,-205,-1.5,170,6.5,-110,-110
2024-01-23,NHL,6cfe621761bf1d5e212f89855d74dda5,2024-01-24T00:00:00Z,Montréal Canadiens,Ottawa Senators,betmgm,115,-140,1.5,-200,-1.5,165,6.5,-140,115
2024-01-23,NHL,6cfe621761bf1d5e212f89855d74dda5,2024-01-24T00:00:00Z,Montréal Canadiens,Ottawa Senators,caesars,122,-145,1.5,-195,-1.5,162,6.5,-135,115
2024-01-23,NHL,8f85895413ff6f8ead9cafea56a15ea2,2024-01-24T00:00:00Z,Philadelphia Flyers,Tampa Bay Lightning,betmgm,-110,-110,-1.5,220,1.5,-275,6.0,-120,100
2024-01-23,NHL,8f85895413ff6f8ead9cafea56a15ea2,2024-01-24T00:00:00Z,Philadelphia Flyers,Tampa Bay Lightning,caesars,-110,-110,-1.5,210,1.5,-260,6.5,105,-125
2024-01-23,NHL,f549858748e932a93dd099d5d123e0c9,2024-01-24T00:30:00Z,New York Islanders,Vegas Golden Knights,betmgm,-155,125,-1.5,155,1.5,-190,5.5,-120,100
2024-01-23,NHL,f549858748e932a93dd099d5d123e0c9,2024-01-24T00:30:00Z,New York Islanders,Vegas Golden Knights,caesars,-155,130,-1.5,170,1.5,-205,6.0,100,-120
2024-01-23,NHL,5b9e1391ed06c8ea0d87788c40d2394c,2024-01-24T01:00:00Z,Minnesota Wild,Washington Capitals,betmgm,-160,135,-1.5,150,1.5,-185,5.5,-120,100
2024-01-23,NHL,5b9e1391ed06c8ea0d87788c40d2394c,2024-01-24T01:00:00Z,Minnesota Wild,Washington Capitals,caesars,-160,135,-1.5,158,1.5,-190,6.0,100,-120
2024-01-23,NHL,7e20f15d213fc9fed52d5fd2c0d554de,2024-01-24T02:00:00Z,Calgary Flames,St Louis Blues,betmgm,-165,140,-1.5,140,1.5,-165,6.0,-115,-105
2024-01-23,NHL,7e20f15d213fc9fed52d5fd2c0d554de,2024-01-24T02:00:00Z,Calgary Flames,St Louis Blues,caesars,-170,143,-1.5,150,1.5,-178,6.0,-115,-105
2024-01-23,NHL,8b546891c1484dd85d92635c5bfea759,2024-01-24T02:00:00Z,Edmonton Oilers,Columbus Blue Jackets,betmgm,-375,290,-1.5,-155,1.5,125,7.0,105,-125
2024-01-23,NHL,8b546891c1484dd85d92635c5bfea759,2024-01-24T02:00:00Z,Edmonton Oilers,Columbus Blue Jackets,caesars,-365,285,-1.5,-145,1.5,122,7.0,105,-125
2024-01-23,NHL,8939659b5715df0c783f2bc4de879ee4,2024-01-24T03:00:00Z,Anaheim Ducks,Buffalo Sabres,betmgm,135,-160,1.5,-185,-1.5,150,6.0,-120,100
2024-01-23,NHL,8939659b5715df0c783f2bc4de879ee4,2024-01-24T03:00:00Z,Anaheim Ducks,Buffalo Sabres,caesars,135,-160,1.5,-178,-1.5,150,6.0,-120,100
2024-01-23,NHL,28fcc47246de2319e17e6e0b48a4565f,2024-01-24T03:30:00Z,San Jose Sharks,New York Rangers,betmgm,275,-350,1.5,110,-1.5,-135,6.0,-105,-115
2024-01-23,NHL,28fcc47246de2319e17e6e0b48a4565f,2024-01-24T03:30:00Z,San Jose Sharks,New York Rangers,caesars,275,-350,1.5,105,-1.5,-125,6.0,-105,-115
