date,sport,game_id,commence_time,home_team,away_team,bookmaker,ml_home,ml_away,spread_home,spread_home_odds,spread_away,spread_away_odds,total_line,total_over_odds,total_under_odds
2025-10-30,NHL,205ca9d819e9475f809f51c32b5ae43e,2025-10-30T23:00:00Z,Boston Bruins,Buffalo Sabres,caesars,100,-120,1.5,-250,-1.5,205,6.5,-105,-115
2025-10-30,NHL,205ca9d819e9475f809f51c32b5ae43e,2025-10-30T23:00:00Z,Boston Bruins,Buffalo Sabres,betmgm,100,-120,1.5,-235,-1.5,190,6.5,-102,-118
2025-10-30,NHL,858be2012b952a9587ac3dab24ee2efa,2025-10-30T23:00:00Z,Ottawa Senators,Calgary Flames,caesars,-170,143,-1.5,150,1.5,-178,6.0,-115,-105
2025-10-30,NHL,858be2012b952a9587ac3dab24ee2efa,2025-10-30T23:00:00Z,Ottawa Senators,Calgary Flames,betmgm,-175,145,-1.5,135,1.5,-160,6.0,-120,100
2025-10-30,NHL,695647e7cf5fdb1ce15ce3432b5fe41b,2025-10-30T23:00:00Z,Tampa Bay Lightning,Dallas Stars,caesars,-145,122,-1.5,170,1.5,-205,6.0,-110,-110
2025-10-30,NHL,695647e7cf5fdb1ce15ce3432b5fe41b,2025-10-30T23:00:00Z,Tampa Bay Lightning,Dallas Stars,betmgm,-150,125,-1.5,155,1.5,-190,6.0,-115,-105
2025-10-30,NHL,f895582c51afe12aadd0b51efca9b495,2025-10-30T23:00:00Z,Philadelphia Flyers,Nashville Predators,caesars,-155,130,-1.5,170,1.5,-205,5.5,-120,100
2025-10-30,NHL,f895582c51afe12aadd0b51efca9b495,2025-10-30T23:00:00Z,Philadelphia Flyers,Nashville Predators,betmgm,-145,120,-1.5,165,1.5,-200,6.0,100,-120
2025-10-30,NHL,6cc7e7ee3c14d0e61225ec7d59ace13e,2025-10-30T23:30:00Z,Carolina Hurricanes,New York Islanders,caesars,-220,180,-1.5,115,1.5,-135,6.5,-105,-115
2025-10-30,NHL,6cc7e7ee3c14d0e61225ec7d59ace13e,2025-10-30T23:30:00Z,Carolina Hurricanes,New York Islanders,betmgm,-220,180,-1.5,105,1.5,-130,6.5,-105,-115
2025-10-30,NHL,0a66f4ab6a30531185a4b90765166750,2025-10-31T00:00:00Z,Winnipeg Jets,Chicago Blackhawks,caesars,-235,192,-1.5,110,1.5,-130,6.0,-105,-115
2025-10-30,NHL,0a66f4ab6a30531185a4b90765166750,2025-10-31T00:00:00Z,Winnipeg Jets,Chicago Blackhawks,betmgm,-235,195,-1.5,105,1.5,-125,6.0,-105,-115
2025-10-30,NHL,9d2dc01149fe392e245d861fcf9861e2,2025-10-31T00:00:00Z,Minnesota Wild,Pittsburgh Penguins,caesars,-170,143,-1.5,150,1.5,-178,6.5,105,-125
2025-10-30,NHL,9d2dc01149fe392e245d861fcf9861e2,2025-10-31T00:00:00Z,Minnesota Wild,Pittsburgh Penguins,betmgm,-170,140,-1.5,140,1.5,-170,6.5,100,-120
2025-10-30,NHL,26838a87b6960f8ae24f416efc8bb75c,2025-10-31T00:00:00Z,St Louis Blues,Vancouver Canucks,caesars,-145,122,-1.5,170,1.5,-205,6.0,100,-120
2025-10-30,NHL,26838a87b6960f8ae24f416efc8bb75c,2025-10-31T00:00:00Z,St Louis Blues,Vancouver Canucks,betmgm,-150,125,-1.5,155,1.5,-190,6.0,-105,-115
2025-10-30,NHL,64e87ce345d26a3700d31b15ebb51ae0,2025-10-31T01:00:00Z,Edmonton Oilers,New York Rangers,caesars,-160,135,-1.5,158,1.5,-190,6.0,-105,-115
2025-10-30,NHL,64e87ce345d26a3700d31b15ebb51ae0,2025-10-31T01:00:00Z,Edmonton Oilers,New York Rangers,betmgm,-160,135,-1.5,145,1.5,-175,6.0,-105,-115
2025-10-30,NHL,6dfae83c6d5bdb7171014277df8145d4,2025-10-31T02:00:00Z,San Jose Sharks,New Jersey Devils,caesars,192,-235,1.5,-125,-1.5,105,6.5,-115,-105
2025-10-30,NHL,6dfae83c6d5bdb7171014277df8145d4,2025-10-31T02:00:00Z,San Jose Sharks,New Jersey Devils,betmgm,185,-225,1.5,-125,-1.5,105,6.5,-115,-105
2025-10-30,NHL,28584adade779364023ac8aadfe98b85,2025-10-31T02:30:00Z,Los Angeles Kings,Detroit Red Wings,caesars,-150,126,-1.5,170,1.5,-205,6.0,-105,-115
2025-10-30,NHL,28584adade779364023ac8aadfe98b85,2025-10-31T02:30:00Z,Los Angeles Kings,Detroit Red Wings,betmgm,-150,125,-1.5,155,1.5,-190,6.0,-110,-110
