date,sport,game_id,commence_time,home_team,away_team,bookmaker,ml_home,ml_away,spread_home,spread_home_odds,spread_away,spread_away_odds,total_line,total_over_odds,total_under_odds
2024-03-21,NHL,b33f30ad5541b19794da293edee78bd3,2024-03-21T23:00:00Z,Boston Bruins,New York Rangers,betmgm,-155,130,-1.5,165,1.5,-200,6.0,100,-120
2024-03-21,NHL,b33f30ad5541b19794da293edee78bd3,2024-03-21T23:00:00Z,Boston Bruins,New York Rangers,caesars,-155,130,-1.5,162,1.5,-195,5.5,-130,110
2024-03-21,NHL,1f805fe0c16fd30d753e39ab412517cd,2024-03-21T23:00:00Z,Carolina Hurricanes,Philadelphia Flyers,betmgm,-250,200,-1.5,100,1.5,-120,6.0,-115,-105
2024-03-21,NHL,1f805fe0c16fd30d753e39ab412517cd,2024-03-21T23:00:00Z,Carolina Hurricanes,Philadelphia Flyers,caesars,-250,205,-1.5,100,1.5,-120,6.0,-115,-105
2024-03-21,NHL,97a12a88703010863d0f2edc57df5a9a,2024-03-21T23:00:00Z,Detroit Red Wings,New York Islanders,betmgm,-110,-110,-1.5,200,1.5,-250,6.5,100,-120
2024-03-21,NHL,97a12a88703010863d0f2edc57df5a9a,2024-03-21T23:00:00Z,Detroit Red Wings,New York Islanders,caesars,-110,-110,1.5,-267,-1.5,215,6.5,100,-120
2024-03-21,NHL,cd2d174f70aa0f0125e8df03a2dd012d,2024-03-21T23:00:00Z,New Jersey Devils,Winnipeg Jets,betmgm,105,-125,1.5,-250,-1.5,190,6.0,-115,-105
2024-03-21,NHL,cd2d174f70aa0f0125e8df03a2dd012d,2024-03-21T23:00:00Z,New Jersey Devils,Winnipeg Jets,caesars,110,-130,1.5,-225,-1.5,185,6.0,-115,-105
2024-03-21,NHL,03ba52b68b3e896872c67abaa862b2a1,2024-03-21T23:00:00Z,Ottawa Senators,St Louis Blues,betmgm,-130,110,-1.5,180,1.5,-225,6.5,-105,-115
2024-03-21,NHL,03ba52b68b3e896872c67abaa862b2a1,2024-03-21T23:00:00Z,Ottawa Senators,St Louis Blues,caesars,-130,110,-1.5,180,1.5,-220,6.5,-105,-115
2024-03-21,NHL,9e7cea89f4e75488ab1d709d05a23a7b,2024-03-21T23:30:00Z,Florida Panthers,Nashville Predators,betmgm,-175,145,-1.5,140,1.5,-165,6.0,-120,100
2024-03-21,NHL,9e7cea89f4e75488ab1d709d05a23a7b,2024-03-21T23:30:00Z,Florida Panthers,Nashville Predators,caesars,-178,150,-1.5,140,1.5,-165,6.0,-120,100
2024-03-21,NHL,ba640725b24a98b473ea7ad7595e6b7b,2024-03-22T01:00:00Z,Edmonton Oilers,Buffalo Sabres,betmgm,-225,180,-1.5,110,1.5,-135,6.0,-120,100
2024-03-21,NHL,ba640725b24a98b473ea7ad7595e6b7b,2024-03-22T01:00:00Z,Edmonton Oilers,Buffalo Sabres,caesars,-235,192,-1.5,110,1.5,-130,6.0,-120,100
2024-03-21,NHL,3151e9a46207591dda95cd7226c1ef42,2024-03-22T02:00:00Z,Anaheim Ducks,Chicago Blackhawks,betmgm,-120,100,-1.5,200,1.5,-250,6.0,-105,-115
2024-03-21,NHL,3151e9a46207591dda95cd7226c1ef42,2024-03-22T02:00:00Z,Anaheim Ducks,Chicago Blackhawks,caesars,-120,100,-1.5,205,1.5,-250,6.0,-105,-115
2024-03-21,NHL,265fbf18487a858ac240e0551293b6cb,2024-03-22T02:00:00Z,Vancouver Canucks,Montréal Canadiens,betmgm,-300,240,-1.5,-115,1.5,-105,6.5,100,-120
2024-03-21,NHL,265fbf18487a858ac240e0551293b6cb,2024-03-22T02:00:00Z,Vancouver Canucks,Montréal Canadiens,caesars,-305,240,-1.5,-115,1.5,-105,6.5,100,-120
2024-03-21,NHL,26c93da6204b88b49bf25c7399c3561a,2024-03-22T02:30:00Z,San Jose Sharks,Tampa Bay Lightning,betmgm,310,-400,2.5,-150,-2.5,115,6.5,-115,-105
2024-03-21,NHL,26c93da6204b88b49bf25c7399c3561a,2024-03-22T02:30:00Z,San Jose Sharks,Tampa Bay Lightning,caesars,320,-420,1.5,122,-1.5,-145,6.5,-115,-105
2024-03-21,NHL,1d0efa741f451a352f445a0ce40bdda0,2024-03-22T02:30:00Z,Vegas Golden Knights,Seattle Kraken,betmgm,-190,155,-1.5,135,1.5,-160,6.0,-105,-115
2024-03-21,NHL,1d0efa741f451a352f445a0ce40bdda0,2024-03-22T02:30:00Z,Vegas Golden Knights,Seattle Kraken,caesars,-195,162,-1.5,130,1.5,-155,6.0,-105,-115
