date,sport,game_id,commence_time,home_team,away_team,bookmaker,ml_home,ml_away,spread_home,spread_home_odds,spread_away,spread_away_odds,total_line,total_over_odds,total_under_odds
2025-10-20,NHL,0863077bd480a815ae791d5c2aba30ba,2025-10-20T23:10:00Z,New York Rangers,Minnesota Wild,betmgm,-145,118,-1.5,165,1.5,-200,,,
2025-10-20,NHL,30d2f142d3ed7de4cd55002fca717446,2025-10-20T23:10:00Z,Philadelphia Flyers,Seattle Kraken,betmgm,-135,110,-1.5,180,1.5,-220,,,
2025-10-20,NHL,aa99affa621137e996aadeeaec32561a,2025-10-20T23:40:00Z,Montréal Canadiens,Buffalo Sabres,betmgm,-150,125,-1.5,155,1.5,-190,,,
2025-10-20,NHL,4ed5d7ea15b769ccd45f4274e82fbe51,2025-10-21T01:40:00Z,Calgary Flames,Winnipeg Jets,betmgm,125,-150,1.5,-200,-1.5,165,,,
2025-10-20,NHL,acd1ada9548dbaaa1a626218a5fd8ddb,2025-10-21T02:10:00Z,Vegas Golden Knights,Carolina Hurricanes,betmgm,-115,-105,-1.5,200,1.5,-250,,,
2025-10-20,NHL,9efa3be065b61b4009b1627a17e1b407,2025-10-21T23:10:00Z,Ottawa Senators,Edmonton Oilers,betmgm,118,-145,1.5,-200,-1.5,165,,,
2025-10-20,NHL,a68cb7f4e8e4748f92e4ef81993f68f0,2025-10-21T23:10:00Z,Toronto Maple Leafs,New Jersey Devils,betmgm,-120,100,-1.5,195,1.5,-235,,,
2025-10-20,NHL,50418f6a6a923c3081a8c25760e40f1c,2025-10-21T23:10:00Z,New York Islanders,San Jose Sharks,betmgm,-220,180,-1.5,110,1.5,-135,,,
2025-10-20,NHL,58e23d98970a7d9453dc6370caed9c25,2025-10-21T23:10:00Z,Pittsburgh Penguins,Vancouver Canucks,betmgm,-105,-115,-1.5,220,1.5,-275,,,
2025-10-20,NHL,c09180adebc8db87ce3a402996c104ea,2025-10-21T23:10:00Z,Washington Capitals,Seattle Kraken,betmgm,-275,225,-1.5,-110,1.5,-110,,,
2025-10-20,NHL,6e89d883b5fcdcc5a0f1af7803217510,2025-10-21T23:40:00Z,Boston Bruins,Florida Panthers,betmgm,125,-155,1.5,-190,-1.5,155,,,
2025-10-20,NHL,f9a2995dc7bc13cf15a6d21421d3ddd8,2025-10-22T00:10:00Z,Nashville Predators,Anaheim Ducks,betmgm,-135,110,-1.5,180,1.5,-220,,,
2025-10-20,NHL,63b2b2394de36d89f516b7e3de1ebcee,2025-10-22T00:10:00Z,Dallas Stars,Columbus Blue Jackets,betmgm,-210,170,-1.5,115,1.5,-140,,,
2025-10-20,NHL,f67f824bd4b3622f1ea658c857ab49e8,2025-10-22T00:10:00Z,St Louis Blues,Los Angeles Kings,betmgm,-125,105,-1.5,190,1.5,-235,,,
2025-10-20,NHL,d393230d94ed306c60a5b0a20cf759c5,2025-10-22T02:10:00Z,Utah Mammoth,Colorado Avalanche,betmgm,115,-140,1.5,-210,-1.5,170,,,
