date,sport,game_id,commence_time,snapshot_taken_at_utc,api_snapshot_timestamp_utc,response_received_at_utc,bookmaker_last_update_utc,home_team,away_team,bookmaker,ml_home,ml_away,spread_home,spread_home_odds,spread_away,spread_away_odds,total_line,total_over_odds,total_under_odds
2026-04-02,NHL,337ca057ae2c7187f73c3acd0744a201,2026-04-02T23:00:00Z,2026-04-02T05:43:17Z,,"Thu, 02 Apr 2026 05:43:17 GMT",2026-04-02T05:43:13Z,Florida Panthers,Boston Bruins,betmgm,125,-155,1.5,-190,-1.5,154,6.0,-118,-102
2026-04-02,NHL,8dfcddea4566e363d9f50771c615aede,2026-04-02T23:00:00Z,2026-04-02T05:43:17Z,,"Thu, 02 Apr 2026 05:43:17 GMT",2026-04-02T05:43:13Z,Ottawa Senators,Buffalo Sabres,betmgm,-118,-102,-1.5,190,1.5,-235,6.5,-105,-115
2026-04-02,NHL,f373660dedf5402b53d298932fd3b7b0,2026-04-02T23:00:00Z,2026-04-02T05:43:17Z,,"Thu, 02 Apr 2026 05:43:17 GMT",2026-04-02T05:43:13Z,Carolina Hurricanes,Columbus Blue Jackets,betmgm,-185,150,-1.5,125,1.5,-155,6.0,-125,105
2026-04-02,NHL,a86a1fc91cde72afa2abc09c894c4795,2026-04-02T23:00:00Z,2026-04-02T05:43:17Z,,"Thu, 02 Apr 2026 05:43:17 GMT",2026-04-02T05:43:13Z,Philadelphia Flyers,Detroit Red Wings,betmgm,-115,-105,1.5,-275,-1.5,220,5.5,-120,100
2026-04-02,NHL,247cdb2add511f7fefc68ffa559c6370,2026-04-02T23:00:00Z,2026-04-02T05:43:17Z,,"Thu, 02 Apr 2026 05:43:17 GMT",2026-04-02T05:43:13Z,New York Rangers,Montréal Canadiens,betmgm,125,-150,1.5,-190,-1.5,155,6.0,-118,-102
2026-04-02,NHL,beca38517178597e4784b16060b4c049,2026-04-02T23:00:00Z,2026-04-02T05:43:17Z,,"Thu, 02 Apr 2026 05:43:17 GMT",2026-04-02T05:43:13Z,Tampa Bay Lightning,Pittsburgh Penguins,betmgm,-170,140,-1.5,135,1.5,-165,6.5,-110,-110
2026-04-02,NHL,99ec77079fba15d7b1feccbe48ab9895,2026-04-02T23:30:00Z,2026-04-02T05:43:17Z,,"Thu, 02 Apr 2026 05:43:17 GMT",2026-04-02T05:43:13Z,New Jersey Devils,Washington Capitals,betmgm,-120,100,-1.5,190,1.5,-235,6.0,-118,-102
2026-04-02,NHL,01060baa72bf643120a46cda7c3e04c1,2026-04-03T00:00:00Z,2026-04-02T05:43:17Z,,"Thu, 02 Apr 2026 05:43:17 GMT",2026-04-02T05:43:13Z,Dallas Stars,Winnipeg Jets,betmgm,-170,140,-1.5,145,1.5,-175,5.5,-120,100
2026-04-02,NHL,368adafaca3fc7fa4f0f7b7d354f21bb,2026-04-03T00:00:00Z,2026-04-02T05:43:17Z,,"Thu, 02 Apr 2026 05:43:17 GMT",2026-04-02T05:43:13Z,Minnesota Wild,Vancouver Canucks,betmgm,-425,320,-2.5,-102,2.5,-118,6.5,-110,-110
2026-04-02,NHL,3962012b389d372db01b0f38a6ea361a,2026-04-03T01:00:00Z,2026-04-02T05:43:17Z,,"Thu, 02 Apr 2026 05:43:17 GMT",2026-04-02T05:43:13Z,Edmonton Oilers,Chicago Blackhawks,betmgm,-250,200,-1.5,-105,1.5,-115,6.5,-110,-110
2026-04-02,NHL,1e6e5a0666727130d468f7f5aafb900a,2026-04-03T02:00:00Z,2026-04-02T05:43:17Z,,"Thu, 02 Apr 2026 05:43:17 GMT",2026-04-02T05:43:13Z,Vegas Golden Knights,Calgary Flames,betmgm,-250,200,-1.5,-102,1.5,-118,6.0,-110,-110
2026-04-02,NHL,008d53bdada49368316a58be02b8b6a6,2026-04-03T02:00:00Z,2026-04-02T05:43:17Z,,"Thu, 02 Apr 2026 05:43:17 GMT",2026-04-02T05:43:13Z,San Jose Sharks,Toronto Maple Leafs,betmgm,-120,100,-1.5,190,1.5,-235,6.0,-125,105
2026-04-02,NHL,d69c93371d04bfbb4ff6695c194ce6a6,2026-04-03T02:00:00Z,2026-04-02T05:43:17Z,,"Thu, 02 Apr 2026 05:43:17 GMT",2026-04-02T05:43:13Z,Seattle Kraken,Utah Mammoth,betmgm,110,-135,1.5,-220,-1.5,180,6.0,-118,-102
2026-04-02,NHL,800373ddaa41ee52279a143a60219336,2026-04-03T02:30:00Z,2026-04-02T05:43:17Z,,"Thu, 02 Apr 2026 05:43:17 GMT",2026-04-02T05:43:13Z,Los Angeles Kings,Nashville Predators,betmgm,-125,105,-1.5,190,1.5,-235,5.5,-120,100
