date,sport,game_id,commence_time,snapshot_taken_at_utc,api_snapshot_timestamp_utc,response_received_at_utc,bookmaker_last_update_utc,home_team,away_team,bookmaker,ml_home,ml_away,spread_home,spread_home_odds,spread_away,spread_away_odds,total_line,total_over_odds,total_under_odds
2026-07-12,WNBA,a11188d43bce66a788fd84b4a10dc19b,2026-07-12T19:00:00Z,2026-07-12T04:37:29Z,,"Sun, 12 Jul 2026 04:37:29 GMT",2026-07-12T04:37:20Z,Toronto Tempo,New York Liberty,fanduel,198,-250,6.5,-106,-6.5,-114,176.5,-106,-114
2026-07-12,WNBA,a11188d43bce66a788fd84b4a10dc19b,2026-07-12T19:00:00Z,2026-07-12T04:37:29Z,,"Sun, 12 Jul 2026 04:37:29 GMT",2026-07-12T04:36:47Z,Toronto Tempo,New York Liberty,betmgm,220,-275,6.5,-105,-6.5,-115,176.5,-110,-110
2026-07-12,WNBA,a11188d43bce66a788fd84b4a10dc19b,2026-07-12T19:00:00Z,2026-07-12T04:37:29Z,,"Sun, 12 Jul 2026 04:37:29 GMT",2026-07-12T04:37:04Z,Toronto Tempo,New York Liberty,draftkings,225,-278,6.5,-105,-6.5,-115,176.5,-110,-110
2026-07-12,WNBA,a82c548dd13bf0b9134cd20a43ac88de,2026-07-12T19:00:00Z,2026-07-12T04:37:29Z,,"Sun, 12 Jul 2026 04:37:29 GMT",2026-07-12T04:37:20Z,Washington Mystics,Seattle Storm,fanduel,-184,148,-4.5,-110,4.5,-110,159.5,-110,-110
2026-07-12,WNBA,a82c548dd13bf0b9134cd20a43ac88de,2026-07-12T19:00:00Z,2026-07-12T04:37:29Z,,"Sun, 12 Jul 2026 04:37:29 GMT",2026-07-12T04:37:04Z,Washington Mystics,Seattle Storm,draftkings,-180,150,-4.5,-105,4.5,-115,159.5,-110,-110
2026-07-12,WNBA,a82c548dd13bf0b9134cd20a43ac88de,2026-07-12T19:00:00Z,2026-07-12T04:37:29Z,,"Sun, 12 Jul 2026 04:37:29 GMT",2026-07-12T04:36:47Z,Washington Mystics,Seattle Storm,betmgm,-185,150,-4.5,-105,4.5,-115,159.5,-110,-110
2026-07-12,WNBA,a82c548dd13bf0b9134cd20a43ac88de,2026-07-12T19:00:00Z,2026-07-12T04:37:29Z,,"Sun, 12 Jul 2026 04:37:29 GMT",2026-07-12T04:36:30Z,Washington Mystics,Seattle Storm,betrivers,-180,145,-3.5,-120,3.5,-105,159.5,-108,-115
2026-07-12,WNBA,15504ed1a378321542911fbfb7a49591,2026-07-12T23:00:00Z,2026-07-12T04:37:29Z,,"Sun, 12 Jul 2026 04:37:29 GMT",2026-07-12T04:37:20Z,Dallas Wings,Chicago Sky,fanduel,-450,330,-9.5,-110,9.5,-110,177.5,-110,-110
2026-07-12,WNBA,15504ed1a378321542911fbfb7a49591,2026-07-12T23:00:00Z,2026-07-12T04:37:29Z,,"Sun, 12 Jul 2026 04:37:29 GMT",2026-07-12T04:37:04Z,Dallas Wings,Chicago Sky,draftkings,-440,340,-9.5,-110,9.5,-110,177.5,-110,-110
2026-07-12,WNBA,15504ed1a378321542911fbfb7a49591,2026-07-12T23:00:00Z,2026-07-12T04:37:29Z,,"Sun, 12 Jul 2026 04:37:29 GMT",2026-07-12T04:36:47Z,Dallas Wings,Chicago Sky,betmgm,-425,320,-9.5,-110,9.5,-110,178.5,-105,-115
2026-07-12,WNBA,15504ed1a378321542911fbfb7a49591,2026-07-12T23:00:00Z,2026-07-12T04:37:29Z,,"Sun, 12 Jul 2026 04:37:29 GMT",2026-07-12T04:36:30Z,Dallas Wings,Chicago Sky,betrivers,-420,310,-9.5,-113,9.5,-110,177.5,-114,-109
2026-07-12,WNBA,7a7ba7018aa8c14997cbbcb0170fe203,2026-07-13T01:00:00Z,2026-07-12T04:37:29Z,,"Sun, 12 Jul 2026 04:37:29 GMT",2026-07-12T04:37:20Z,Las Vegas Aces,Indiana Fever,fanduel,-235,186,-6.5,-108,6.5,-112,182.5,-110,-110
2026-07-12,WNBA,7a7ba7018aa8c14997cbbcb0170fe203,2026-07-13T01:00:00Z,2026-07-12T04:37:29Z,,"Sun, 12 Jul 2026 04:37:29 GMT",2026-07-12T04:37:04Z,Las Vegas Aces,Indiana Fever,draftkings,-225,185,-5.5,-115,5.5,-105,182.5,-110,-110
2026-07-12,WNBA,7a7ba7018aa8c14997cbbcb0170fe203,2026-07-13T01:00:00Z,2026-07-12T04:37:29Z,,"Sun, 12 Jul 2026 04:37:29 GMT",2026-07-12T04:36:47Z,Las Vegas Aces,Indiana Fever,betmgm,-235,195,-5.5,-115,5.5,-105,182.5,-115,-105
2026-07-12,WNBA,59e806dd41a1cdd33be91c732ab446be,2026-07-13T23:10:00Z,2026-07-12T04:37:29Z,,"Sun, 12 Jul 2026 04:37:29 GMT",2026-07-12T04:37:04Z,Atlanta Dream,Los Angeles Sparks,draftkings,-325,260,-7.5,-110,7.5,-110,177.5,-110,-110
2026-07-12,WNBA,089163a3a05d1b2e8028fab27ad5605f,2026-07-14T01:10:00Z,2026-07-12T04:37:29Z,,"Sun, 12 Jul 2026 04:37:29 GMT",2026-07-12T04:37:04Z,Minnesota Lynx,Phoenix Mercury,draftkings,-550,410,-10.5,-110,10.5,-110,170.5,-110,-110
