date,sport,game_id,commence_time,home_team,away_team,bookmaker,ml_home,ml_away,spread_home,spread_home_odds,spread_away,spread_away_odds,total_line,total_over_odds,total_under_odds
2026-02-18,NBA,c93f72cb146ef69c7bd4a79f03481123,2026-02-20T00:00:00Z,Washington Wizards,Indiana Pacers,betmgm,154,-190,4.5,-115,-4.5,-105,233.5,-115,-105
2026-02-18,NBA,d647541d42648749f3bde601547fa1be,2026-02-20T00:10:00Z,Philadelphia 76ers,Atlanta Hawks,betmgm,-190,154,-4.5,-118,4.5,-102,237.5,-105,-115
2026-02-18,NBA,24a92d49df82923f29b3e9cda4d57446,2026-02-20T00:10:00Z,Cleveland Cavaliers,Brooklyn Nets,betmgm,-1000,650,-15.5,-105,15.5,-115,230.5,-110,-110
2026-02-18,NBA,97031eee2ea39d890bf5046a1c57c7a7,2026-02-20T00:10:00Z,Charlotte Hornets,Houston Rockets,betmgm,125,-150,2.5,-110,-2.5,-110,216.5,-115,-105
2026-02-18,NBA,0ea61c4bb159036d242d6aa077216586,2026-02-20T00:40:00Z,New York Knicks,Detroit Pistons,betmgm,-185,150,-4.5,-105,4.5,-115,222.5,-110,-110
2026-02-18,NBA,537f72a12ccf54596ce42c638bacb485,2026-02-20T01:10:00Z,Chicago Bulls,Toronto Raptors,betmgm,190,-235,6.5,-110,-6.5,-110,233.5,-115,-105
2026-02-18,NBA,d34f8e76f10dd65a684c9bd6301e667e,2026-02-20T01:40:00Z,San Antonio Spurs,Phoenix Suns,betmgm,-325,260,-7.5,-110,7.5,-110,226.5,-115,-105
2026-02-18,NBA,7bb1dc8e7e0b6a77195533729951d187,2026-02-20T03:10:00Z,Golden State Warriors,Boston Celtics,betmgm,120,-145,2.5,-110,-2.5,-110,216.5,-115,-105
2026-02-18,NBA,fc4ef6fdb917bca80f99940665442e96,2026-02-20T03:10:00Z,Sacramento Kings,Orlando Magic,betmgm,325,-425,9.5,-115,-9.5,-105,224.5,-110,-110
2026-02-18,NBA,13c088a4f279e674bf80e4cb06d231a9,2026-02-20T03:40:00Z,Los Angeles Clippers,Denver Nuggets,betmgm,150,-185,4.5,-110,-4.5,-110,225.5,-115,-105
