date,sport,game_id,commence_time,snapshot_taken_at_utc,api_snapshot_timestamp_utc,response_received_at_utc,bookmaker_last_update_utc,home_team,away_team,bookmaker,ml_home,ml_away,spread_home,spread_home_odds,spread_away,spread_away_odds,total_line,total_over_odds,total_under_odds
2026-02-28,NHL,347e15d655d9a7ce2cf7204d9666063f,2026-02-28T03:10:00Z,2026-02-28T04:57:44Z,,"Sat, 28 Feb 2026 04:57:44 GMT",2026-02-28T04:57:05Z,Anaheim Ducks,Winnipeg Jets,betmgm,230,-300,1.5,-175,-1.5,130,5.5,125,-165
2026-02-28,NHL,99a4d93070ba8f8325d58b71219e7703,2026-02-28T17:30:00Z,2026-02-28T04:57:44Z,,"Sat, 28 Feb 2026 04:57:44 GMT",2026-02-28T04:57:05Z,New York Rangers,Pittsburgh Penguins,betmgm,-102,-118,-1.5,230,1.5,-285,6.0,-110,-110
2026-02-28,NHL,712cec8f13944914deaf4f2ac925a83a,2026-02-28T20:00:00Z,2026-02-28T04:57:44Z,,"Sat, 28 Feb 2026 04:57:44 GMT",2026-02-28T04:57:05Z,Philadelphia Flyers,Boston Bruins,betmgm,-118,-102,1.5,-285,-1.5,225,6.0,-118,-102
2026-02-28,NHL,f118a5fdc9405f475ab382818fe1e665,2026-02-28T21:00:00Z,2026-02-28T04:57:44Z,,"Sat, 28 Feb 2026 04:57:44 GMT",2026-02-28T04:57:05Z,San Jose Sharks,Edmonton Oilers,betmgm,125,-155,1.5,-185,-1.5,150,6.5,-135,110
2026-02-28,NHL,312fc18c9cd2ae15a2f3c97ef282aacd,2026-02-28T22:00:00Z,2026-02-28T04:57:44Z,,"Sat, 28 Feb 2026 04:57:44 GMT",2026-02-28T04:57:05Z,St Louis Blues,New Jersey Devils,betmgm,-110,-110,-1.5,220,1.5,-275,5.5,-115,-105
2026-02-28,NHL,12a9916f4aec31d4f6800e146a666bc2,2026-02-28T23:00:00Z,2026-02-28T04:57:44Z,,"Sat, 28 Feb 2026 04:57:44 GMT",2026-02-28T04:57:05Z,Colorado Avalanche,Chicago Blackhawks,betmgm,-325,260,-2.5,125,2.5,-150,6.5,-105,-115
2026-02-28,NHL,3a99ae54dacb4545f5a53245f45bf5c1,2026-02-28T23:00:00Z,2026-02-28T04:57:44Z,,"Sat, 28 Feb 2026 04:57:44 GMT",2026-02-28T04:57:05Z,Columbus Blue Jackets,New York Islanders,betmgm,-135,110,-1.5,180,1.5,-220,6.0,-115,-105
2026-02-28,NHL,22c7faf47e77ed1d3f3c410d9d4aa6a5,2026-03-01T00:00:00Z,2026-02-28T04:57:44Z,,"Sat, 28 Feb 2026 04:57:44 GMT",2026-02-28T04:57:05Z,Tampa Bay Lightning,Buffalo Sabres,betmgm,-235,190,-1.5,105,1.5,-125,6.0,-120,100
2026-02-28,NHL,87a30c01bb93056280bef0727226d01c,2026-03-01T00:00:00Z,2026-02-28T04:57:44Z,,"Sat, 28 Feb 2026 04:57:44 GMT",2026-02-28T04:57:05Z,Los Angeles Kings,Calgary Flames,betmgm,-160,135,-1.5,150,1.5,-185,5.5,-115,-105
2026-02-28,NHL,4b0bd5e4779da438aee7ac81095b768d,2026-03-01T00:00:00Z,2026-02-28T04:57:44Z,,"Sat, 28 Feb 2026 04:57:44 GMT",2026-02-28T04:57:05Z,Carolina Hurricanes,Detroit Red Wings,betmgm,-185,150,-1.5,135,1.5,-160,6.0,-120,100
2026-02-28,NHL,8a1b1cf577524a5086f7627f30994089,2026-03-01T00:00:00Z,2026-02-28T04:57:44Z,,"Sat, 28 Feb 2026 04:57:44 GMT",2026-02-28T04:57:05Z,Montréal Canadiens,Washington Capitals,betmgm,-155,125,-1.5,154,1.5,-190,6.0,-130,105
2026-02-28,NHL,7098f95d654a8999a60ca7f859300f78,2026-03-01T00:00:00Z,2026-02-28T04:57:44Z,,"Sat, 28 Feb 2026 04:57:44 GMT",2026-02-28T04:57:05Z,Toronto Maple Leafs,Ottawa Senators,betmgm,-102,-118,-1.5,230,1.5,-285,6.0,-110,-110
2026-02-28,NHL,3e2e5681cc1a878f19cacd6f384a9278,2026-03-01T01:00:00Z,2026-02-28T04:57:44Z,,"Sat, 28 Feb 2026 04:57:44 GMT",2026-02-28T04:57:05Z,Dallas Stars,Nashville Predators,betmgm,-150,125,-1.5,155,1.5,-190,6.0,-110,-110
2026-02-28,NHL,015d8bf15ac1bd919c7cb78b955a8b6b,2026-03-01T03:00:00Z,2026-02-28T04:57:44Z,,"Sat, 28 Feb 2026 04:57:44 GMT",2026-02-28T04:57:05Z,Seattle Kraken,Vancouver Canucks,betmgm,-165,135,-1.5,145,1.5,-180,6.0,-105,-115
