date,sport,game_id,commence_time,snapshot_taken_at_utc,api_snapshot_timestamp_utc,response_received_at_utc,bookmaker_last_update_utc,home_team,away_team,bookmaker,ml_home,ml_away,spread_home,spread_home_odds,spread_away,spread_away_odds,total_line,total_over_odds,total_under_odds
2026-07-13,WNBA,15504ed1a378321542911fbfb7a49591,2026-07-12T23:04:05Z,2026-07-13T00:11:07Z,,"Mon, 13 Jul 2026 00:11:08 GMT",2026-07-13T00:11:07Z,Dallas Wings,Chicago Sky,fanduel,-174,136,-4.5,108,4.5,-144,176.5,-108,-122
2026-07-13,WNBA,15504ed1a378321542911fbfb7a49591,2026-07-12T23:04:05Z,2026-07-13T00:11:07Z,,"Mon, 13 Jul 2026 00:11:08 GMT",2026-07-13T00:10:49Z,Dallas Wings,Chicago Sky,draftkings,-238,180,-5.5,-110,5.5,-120,175.5,-120,-110
2026-07-13,WNBA,15504ed1a378321542911fbfb7a49591,2026-07-12T23:04:05Z,2026-07-13T00:11:07Z,,"Mon, 13 Jul 2026 00:11:08 GMT",2026-07-13T00:10:49Z,Dallas Wings,Chicago Sky,betmgm,-300,220,-5.5,-115,5.5,-110,173.5,-118,-110
2026-07-13,WNBA,15504ed1a378321542911fbfb7a49591,2026-07-12T23:04:05Z,2026-07-13T00:11:07Z,,"Mon, 13 Jul 2026 00:11:08 GMT",2026-07-13T00:10:49Z,Dallas Wings,Chicago Sky,betrivers,-286,195,-4.5,-118,4.5,-118,175.5,-124,-127
2026-07-13,WNBA,7a7ba7018aa8c14997cbbcb0170fe203,2026-07-13T01:00:00Z,2026-07-13T00:11:07Z,,"Mon, 13 Jul 2026 00:11:08 GMT",2026-07-13T00:11:07Z,Las Vegas Aces,Indiana Fever,fanduel,-245,194,-5.5,-112,5.5,-108,180.5,-108,-112
2026-07-13,WNBA,7a7ba7018aa8c14997cbbcb0170fe203,2026-07-13T01:00:00Z,2026-07-13T00:11:07Z,,"Mon, 13 Jul 2026 00:11:08 GMT",2026-07-13T00:10:49Z,Las Vegas Aces,Indiana Fever,draftkings,-225,185,-5.5,-115,5.5,-105,180.5,-115,-105
2026-07-13,WNBA,7a7ba7018aa8c14997cbbcb0170fe203,2026-07-13T01:00:00Z,2026-07-13T00:11:07Z,,"Mon, 13 Jul 2026 00:11:08 GMT",2026-07-13T00:10:49Z,Las Vegas Aces,Indiana Fever,betmgm,-225,185,-5.5,-115,5.5,-105,180.5,-110,-110
2026-07-13,WNBA,7a7ba7018aa8c14997cbbcb0170fe203,2026-07-13T01:00:00Z,2026-07-13T00:11:07Z,,"Mon, 13 Jul 2026 00:11:08 GMT",2026-07-13T00:10:49Z,Las Vegas Aces,Indiana Fever,betrivers,-210,165,-4.5,-117,4.5,-107,180.5,-114,-109
2026-07-13,WNBA,59e806dd41a1cdd33be91c732ab446be,2026-07-13T23:00:00Z,2026-07-13T00:11:07Z,,"Mon, 13 Jul 2026 00:11:08 GMT",2026-07-13T00:10:49Z,Atlanta Dream,Los Angeles Sparks,draftkings,-325,260,-7.5,-110,7.5,-110,180.5,-110,-110
2026-07-13,WNBA,59e806dd41a1cdd33be91c732ab446be,2026-07-13T23:00:00Z,2026-07-13T00:11:07Z,,"Mon, 13 Jul 2026 00:11:08 GMT",2026-07-13T00:11:07Z,Atlanta Dream,Los Angeles Sparks,fanduel,-325,250,-7.5,-118,7.5,-104,179.5,-115,-105
2026-07-13,WNBA,59e806dd41a1cdd33be91c732ab446be,2026-07-13T23:00:00Z,2026-07-13T00:11:07Z,,"Mon, 13 Jul 2026 00:11:08 GMT",2026-07-13T00:10:49Z,Atlanta Dream,Los Angeles Sparks,betrivers,-315,240,-7.5,-117,7.5,-107,179.5,-114,-109
2026-07-13,WNBA,59e806dd41a1cdd33be91c732ab446be,2026-07-13T23:00:00Z,2026-07-13T00:11:07Z,,"Mon, 13 Jul 2026 00:11:08 GMT",2026-07-13T00:10:49Z,Atlanta Dream,Los Angeles Sparks,betmgm,-325,260,-7.5,-115,7.5,-105,180.5,-110,-110
2026-07-13,WNBA,089163a3a05d1b2e8028fab27ad5605f,2026-07-14T01:00:00Z,2026-07-13T00:11:07Z,,"Mon, 13 Jul 2026 00:11:08 GMT",2026-07-13T00:10:49Z,Minnesota Lynx,Phoenix Mercury,draftkings,-750,525,-12.5,-112,12.5,-108,168.5,-112,-108
2026-07-13,WNBA,089163a3a05d1b2e8028fab27ad5605f,2026-07-14T01:00:00Z,2026-07-13T00:11:07Z,,"Mon, 13 Jul 2026 00:11:08 GMT",2026-07-13T00:11:07Z,Minnesota Lynx,Phoenix Mercury,fanduel,-900,570,-13.5,-106,13.5,-114,169.5,-108,-112
