date,sport,game_id,commence_time,snapshot_taken_at_utc,api_snapshot_timestamp_utc,response_received_at_utc,bookmaker_last_update_utc,home_team,away_team,bookmaker,ml_home,ml_away,spread_home,spread_home_odds,spread_away,spread_away_odds,total_line,total_over_odds,total_under_odds
2026-06-10,NHL,efe60f8bd0a530622e07b29dccf12ab8,2026-06-12T00:00:00Z,2026-06-10T04:51:56Z,,"Wed, 10 Jun 2026 04:51:57 GMT",2026-06-10T04:51:30Z,Carolina Hurricanes,Vegas Golden Knights,fanduel,-150,125,-1.5,164,1.5,-205,5.5,-130,106
2026-06-10,NHL,efe60f8bd0a530622e07b29dccf12ab8,2026-06-12T00:00:00Z,2026-06-10T04:51:56Z,,"Wed, 10 Jun 2026 04:51:57 GMT",2026-06-10T04:51:48Z,Carolina Hurricanes,Vegas Golden Knights,draftkings,-155,130,-1.5,164,1.5,-198,5.5,-135,114
2026-06-10,NHL,efe60f8bd0a530622e07b29dccf12ab8,2026-06-12T00:00:00Z,2026-06-10T04:51:56Z,,"Wed, 10 Jun 2026 04:51:57 GMT",2026-06-10T04:51:48Z,Carolina Hurricanes,Vegas Golden Knights,betmgm,-150,125,-1.5,155,1.5,-190,6.0,-110,-110
2026-06-10,NHL,efe60f8bd0a530622e07b29dccf12ab8,2026-06-12T00:00:00Z,2026-06-10T04:51:56Z,,"Wed, 10 Jun 2026 04:51:57 GMT",2026-06-10T04:51:14Z,Carolina Hurricanes,Vegas Golden Knights,betrivers,-141,116,-1.5,165,1.5,-220,5.5,-141,110
2026-06-10,WNBA,2909e12bffa578edd7122a4da383a75e,2026-06-10T23:00:00Z,2026-06-10T04:51:56Z,,"Wed, 10 Jun 2026 04:51:57 GMT",2026-06-10T04:51:53Z,Toronto Tempo,Connecticut Sun,fanduel,-290,225,-7.5,-108,7.5,-112,169.5,-105,-115
2026-06-10,WNBA,2909e12bffa578edd7122a4da383a75e,2026-06-10T23:00:00Z,2026-06-10T04:51:56Z,,"Wed, 10 Jun 2026 04:51:57 GMT",2026-06-10T04:51:54Z,Toronto Tempo,Connecticut Sun,draftkings,-290,235,-7.5,-105,7.5,-115,169.5,-105,-115
2026-06-10,WNBA,2909e12bffa578edd7122a4da383a75e,2026-06-10T23:00:00Z,2026-06-10T04:51:56Z,,"Wed, 10 Jun 2026 04:51:57 GMT",2026-06-10T04:51:53Z,Toronto Tempo,Connecticut Sun,betrivers,-295,230,-7.5,-107,7.5,-117,169.5,-112,-112
2026-06-10,WNBA,2909e12bffa578edd7122a4da383a75e,2026-06-10T23:00:00Z,2026-06-10T04:51:56Z,,"Wed, 10 Jun 2026 04:51:57 GMT",2026-06-10T04:51:36Z,Toronto Tempo,Connecticut Sun,betmgm,-300,240,-7.5,-115,7.5,-105,169.5,-115,-105
2026-06-10,WNBA,69f011b6cb20500ff650305b3214965e,2026-06-11T02:00:00Z,2026-06-10T04:51:56Z,,"Wed, 10 Jun 2026 04:51:57 GMT",2026-06-10T04:51:53Z,Seattle Storm,Los Angeles Sparks,fanduel,198,-250,6.5,-114,-6.5,-106,168.5,-108,-112
2026-06-10,WNBA,69f011b6cb20500ff650305b3214965e,2026-06-11T02:00:00Z,2026-06-10T04:51:56Z,,"Wed, 10 Jun 2026 04:51:57 GMT",2026-06-10T04:51:54Z,Seattle Storm,Los Angeles Sparks,draftkings,205,-250,6.5,-115,-6.5,-105,169.5,-105,-115
2026-06-10,WNBA,69f011b6cb20500ff650305b3214965e,2026-06-11T02:00:00Z,2026-06-10T04:51:56Z,,"Wed, 10 Jun 2026 04:51:57 GMT",2026-06-10T04:51:53Z,Seattle Storm,Los Angeles Sparks,betrivers,200,-265,6.5,-113,-6.5,-110,168.5,-110,-112
2026-06-10,WNBA,69f011b6cb20500ff650305b3214965e,2026-06-11T02:00:00Z,2026-06-10T04:51:56Z,,"Wed, 10 Jun 2026 04:51:57 GMT",2026-06-10T04:51:36Z,Seattle Storm,Los Angeles Sparks,betmgm,195,-235,,,,,168.5,-115,-105
2026-06-10,WNBA,aa2e0973335826674bcad157006dfc14,2026-06-11T23:00:00Z,2026-06-10T04:51:56Z,,"Wed, 10 Jun 2026 04:51:57 GMT",2026-06-10T04:51:53Z,Indiana Fever,Chicago Sky,fanduel,-430,320,-9.5,-110,9.5,-110,170.5,-114,-106
2026-06-10,WNBA,aa2e0973335826674bcad157006dfc14,2026-06-11T23:00:00Z,2026-06-10T04:51:56Z,,"Wed, 10 Jun 2026 04:51:57 GMT",2026-06-10T04:51:53Z,Indiana Fever,Chicago Sky,betrivers,-420,300,-9.5,-109,9.5,-114,170.5,-113,-110
2026-06-10,WNBA,aa2e0973335826674bcad157006dfc14,2026-06-11T23:00:00Z,2026-06-10T04:51:56Z,,"Wed, 10 Jun 2026 04:51:57 GMT",2026-06-10T04:51:54Z,Indiana Fever,Chicago Sky,draftkings,-440,340,-9.5,-110,9.5,-110,171.5,-110,-110
2026-06-10,WNBA,e653a87bb906ef68d35dffd36a302ce1,2026-06-11T23:30:00Z,2026-06-10T04:51:56Z,,"Wed, 10 Jun 2026 04:51:57 GMT",2026-06-10T04:51:53Z,Atlanta Dream,New York Liberty,fanduel,-118,-104,-1.5,-110,1.5,-110,163.5,-110,-110
2026-06-10,WNBA,e653a87bb906ef68d35dffd36a302ce1,2026-06-11T23:30:00Z,2026-06-10T04:51:56Z,,"Wed, 10 Jun 2026 04:51:57 GMT",2026-06-10T04:51:54Z,Atlanta Dream,New York Liberty,draftkings,-120,100,-1.5,-110,1.5,-110,164.5,-110,-110
2026-06-10,WNBA,ea094671159571ce86c43da02eb3157b,2026-06-12T01:10:00Z,2026-06-10T04:51:56Z,,"Wed, 10 Jun 2026 04:51:57 GMT",2026-06-10T04:51:54Z,Dallas Wings,Phoenix Mercury,draftkings,-198,164,-4.5,-110,4.5,-110,169.5,-110,-110
2026-06-10,WNBA,ea094671159571ce86c43da02eb3157b,2026-06-12T01:10:00Z,2026-06-10T04:51:56Z,,"Wed, 10 Jun 2026 04:51:57 GMT",2026-06-10T04:51:53Z,Dallas Wings,Phoenix Mercury,fanduel,-176,142,-4.5,-110,4.5,-110,169.5,-112,-108
2026-06-10,WNBA,b4000f482eecfb6c07655906beedad16,2026-06-12T02:10:00Z,2026-06-10T04:51:56Z,,"Wed, 10 Jun 2026 04:51:57 GMT",2026-06-10T04:51:54Z,Portland Fire,Las Vegas Aces,draftkings,275,-345,8.5,-115,-8.5,-105,171.5,-110,-110
2026-06-10,WNBA,b4000f482eecfb6c07655906beedad16,2026-06-12T02:10:00Z,2026-06-10T04:51:56Z,,"Wed, 10 Jun 2026 04:51:57 GMT",2026-06-10T04:51:53Z,Portland Fire,Las Vegas Aces,fanduel,300,-400,9.5,-110,-9.5,-110,172.5,-110,-110
