date,sport,game_id,commence_time,snapshot_taken_at_utc,api_snapshot_timestamp_utc,response_received_at_utc,bookmaker_last_update_utc,home_team,away_team,bookmaker,ml_home,ml_away,spread_home,spread_home_odds,spread_away,spread_away_odds,total_line,total_over_odds,total_under_odds
2026-03-07,NHL,46348ad02f0568f7c64397411ce93f4e,2026-03-07T02:10:00Z,2026-03-07T05:01:52Z,,"Sat, 07 Mar 2026 05:01:52 GMT",2026-03-07T04:50:53Z,Anaheim Ducks,Montréal Canadiens,betmgm,-115,-110,,,,,,,
2026-03-07,NHL,ea2562aeabc044f5a61f3f0a40c67a7e,2026-03-07T03:09:00Z,2026-03-07T05:01:52Z,,"Sat, 07 Mar 2026 05:01:52 GMT",2026-03-07T05:01:34Z,Vegas Golden Knights,Minnesota Wild,betmgm,1650,-10000,3.5,-185,-3.5,135,5.5,140,-190
2026-03-07,NHL,72aa32bc3c36b39a33946349eb00179c,2026-03-07T03:10:00Z,2026-03-07T05:01:52Z,,"Sat, 07 Mar 2026 05:01:52 GMT",2026-03-07T05:01:34Z,San Jose Sharks,St Louis Blues,betmgm,185,-235,1.5,-235,-1.5,175,5.5,165,-220
2026-03-07,NHL,97df2ad273fb56b34417ab6cb86d1ab3,2026-03-07T17:30:00Z,2026-03-07T05:01:52Z,,"Sat, 07 Mar 2026 05:01:52 GMT",2026-03-07T05:01:34Z,Boston Bruins,Washington Capitals,betmgm,-120,100,-1.5,195,1.5,-235,6.0,-110,-110
2026-03-07,NHL,7cbe2fba8e50bda9c4f6429c12a3c3ea,2026-03-07T20:00:00Z,2026-03-07T05:01:52Z,,"Sat, 07 Mar 2026 05:01:52 GMT",2026-03-07T05:01:34Z,New Jersey Devils,New York Rangers,betmgm,-175,145,-1.5,140,1.5,-170,5.5,-115,-105
2026-03-07,NHL,75eec947c67c9b4bd4102a2f9d805366,2026-03-07T22:30:00Z,2026-03-07T05:01:52Z,,"Sat, 07 Mar 2026 05:01:52 GMT",2026-03-07T05:01:34Z,Buffalo Sabres,Nashville Predators,betmgm,-185,150,-1.5,135,1.5,-160,6.0,-125,105
2026-03-07,NHL,a3bc9de758e4c1a689225be737e12fcf,2026-03-07T22:30:00Z,2026-03-07T05:01:52Z,,"Sat, 07 Mar 2026 05:01:52 GMT",2026-03-07T05:01:34Z,Pittsburgh Penguins,Philadelphia Flyers,betmgm,-135,110,-1.5,180,1.5,-220,6.0,-115,-105
2026-03-07,NHL,98c7f94bd7325ef6499ed43b5ff2a7eb,2026-03-08T00:00:00Z,2026-03-07T05:01:52Z,,"Sat, 07 Mar 2026 05:01:52 GMT",2026-03-07T05:01:34Z,Columbus Blue Jackets,Utah Mammoth,betmgm,-110,-110,-1.5,220,1.5,-275,6.0,-110,-110
2026-03-07,NHL,a8a88795963ae7288ccc62360f0e4647,2026-03-08T00:00:00Z,2026-03-07T05:01:52Z,,"Sat, 07 Mar 2026 05:01:52 GMT",2026-03-07T05:01:34Z,Los Angeles Kings,Montréal Canadiens,betmgm,-140,115,-1.5,170,1.5,-210,6.0,-110,-110
2026-03-07,NHL,8cfa65b43de86b07c728ff9a5c78ed0b,2026-03-08T00:00:00Z,2026-03-07T05:01:52Z,,"Sat, 07 Mar 2026 05:01:52 GMT",2026-03-07T05:01:34Z,Toronto Maple Leafs,Tampa Bay Lightning,betmgm,145,-180,1.5,-160,-1.5,135,6.5,-105,-115
2026-03-07,NHL,368f50f7b8ac85e84393ae7f9059d0d8,2026-03-08T00:00:00Z,2026-03-07T05:01:52Z,,"Sat, 07 Mar 2026 05:01:52 GMT",2026-03-07T05:01:34Z,Winnipeg Jets,Vancouver Canucks,betmgm,-285,225,-1.5,-115,1.5,-105,6.0,-118,-102
2026-03-07,NHL,466393dc569339fdc4d4a19b2a718d5c,2026-03-08T03:00:00Z,2026-03-07T05:01:52Z,,"Sat, 07 Mar 2026 05:01:52 GMT",2026-03-07T05:01:34Z,Calgary Flames,Carolina Hurricanes,betmgm,140,-170,1.5,-170,-1.5,140,6.0,-110,-110
2026-03-07,NHL,8ecf2285e39ce306c4b4867c986b9631,2026-03-08T03:00:00Z,2026-03-07T05:01:52Z,,"Sat, 07 Mar 2026 05:01:52 GMT",2026-03-07T05:01:34Z,San Jose Sharks,New York Islanders,betmgm,115,-140,1.5,-210,-1.5,170,6.0,-130,105
2026-03-07,NHL,dda6969bf62459c18c047cfd9d804eb4,2026-03-08T03:00:00Z,2026-03-07T05:01:52Z,,"Sat, 07 Mar 2026 05:01:52 GMT",2026-03-07T05:01:34Z,Seattle Kraken,Ottawa Senators,betmgm,120,-145,1.5,-200,-1.5,165,6.0,-105,-115
