date,sport,game_id,commence_time,home_team,away_team,bookmaker,ml_home,ml_away,spread_home,spread_home_odds,spread_away,spread_away_odds,total_line,total_over_odds,total_under_odds
2026-02-23,NHL,9d0b725f6e813c43975b6ac5532309a6,2026-02-26T00:00:00Z,New Jersey Devils,Buffalo Sabres,betmgm,-115,-105,-1.5,200,1.5,-250,6.0,-110,-110
2026-02-23,NHL,e8c18f2b16ac22ddc4b6160e03b48432,2026-02-26T00:00:00Z,Washington Capitals,Philadelphia Flyers,betmgm,-160,135,-1.5,155,1.5,-190,6.0,-115,-105
2026-02-23,NHL,7db784c85f5a8503aae0321813e62475,2026-02-26T00:30:00Z,Tampa Bay Lightning,Toronto Maple Leafs,betmgm,-235,195,-1.5,105,1.5,-125,6.0,-110,-110
2026-02-23,NHL,9e0efb6fbebb4688c447b7b8b9510376,2026-02-26T01:00:00Z,Dallas Stars,Seattle Kraken,betmgm,-190,155,-1.5,140,1.5,-165,5.5,-110,-110
2026-02-23,NHL,62d3d5c47cb28bbb3fe941b2a372da99,2026-02-26T02:00:00Z,Utah Mammoth,Colorado Avalanche,betmgm,125,-150,1.5,-190,-1.5,155,6.0,-120,100
2026-02-23,NHL,ff44e0238a7b844ec02714e7e80fb7ae,2026-02-26T03:00:00Z,Los Angeles Kings,Vegas Golden Knights,betmgm,-110,-110,-1.5,220,1.5,-275,5.5,-115,-105
2026-02-23,NHL,c7e030f8824a01e811126ffe9260e414,2026-02-26T03:00:00Z,Vancouver Canucks,Winnipeg Jets,betmgm,115,-135,1.5,-220,-1.5,180,6.0,-110,-110
2026-02-23,NHL,70ad639dbfb1b1f17f503857920380dd,2026-02-26T03:30:00Z,Anaheim Ducks,Edmonton Oilers,betmgm,115,-135,1.5,-225,-1.5,185,6.5,-118,-102
2026-02-23,NBA,a9dd69be152e9e5ad8597c9b96f16a53,2026-02-24T00:10:00Z,Detroit Pistons,San Antonio Spurs,betmgm,-115,-105,-1.5,-105,1.5,-115,232.5,-105,-115
2026-02-23,NBA,f21cba43c1660e818758a990b2912830,2026-02-24T01:10:00Z,Memphis Grizzlies,Sacramento Kings,betmgm,-160,135,-3.5,-110,3.5,-110,232.5,-115,-105
2026-02-23,NBA,b283b125c7b26126854be1e5ad045f3f,2026-02-24T02:40:00Z,Houston Rockets,Utah Jazz,betmgm,-900,575,-13.5,-105,13.5,-115,228.5,-115,-105
