date,sport,game_id,commence_time,snapshot_taken_at_utc,api_snapshot_timestamp_utc,response_received_at_utc,bookmaker_last_update_utc,home_team,away_team,bookmaker,ml_home,ml_away,spread_home,spread_home_odds,spread_away,spread_away_odds,total_line,total_over_odds,total_under_odds
2026-03-05,NHL,fe8da53d431476b86f8df9ed2fd57dbf,2026-03-05T03:08:19Z,2026-03-05T05:14:41Z,,"Thu, 05 Mar 2026 05:14:41 GMT",2026-03-05T05:14:05Z,Anaheim Ducks,New York Islanders,betmgm,-10000,3300,-3.5,140,3.5,-190,6.5,130,-175
2026-03-05,NHL,87eea3f831a678dbff5989a5980de58f,2026-03-05T03:08:48Z,2026-03-05T05:14:41Z,,"Thu, 05 Mar 2026 05:14:41 GMT",2026-03-05T05:14:05Z,Seattle Kraken,St Louis Blues,betmgm,900,-2000,2.5,-155,-2.5,115,5.5,115,-155
2026-03-05,NHL,f0d61ceb80d07351dd891706923a048a,2026-03-05T03:11:06Z,2026-03-05T05:14:41Z,,"Thu, 05 Mar 2026 05:14:41 GMT",2026-03-05T05:14:05Z,Vancouver Canucks,Carolina Hurricanes,betmgm,1700,-10000,2.5,160,-2.5,-220,9.5,-165,125
2026-03-05,NHL,263bd2c6880e1a466ec715a48e271d17,2026-03-06T00:00:00Z,2026-03-05T05:14:41Z,,"Thu, 05 Mar 2026 05:14:41 GMT",2026-03-05T05:14:05Z,Pittsburgh Penguins,Buffalo Sabres,betmgm,-105,-115,-1.5,220,1.5,-275,6.5,-105,-115
2026-03-05,NHL,54ef90561bb89558c4f43a7dd8d0e736,2026-03-06T00:00:00Z,2026-03-05T05:14:41Z,,"Thu, 05 Mar 2026 05:14:41 GMT",2026-03-05T05:14:05Z,Columbus Blue Jackets,Florida Panthers,betmgm,-115,-105,1.5,-275,-1.5,220,6.0,-125,105
2026-03-05,NHL,51d66e2f90e0586a8431c2cafe09675c,2026-03-06T00:00:00Z,2026-03-05T05:14:41Z,,"Thu, 05 Mar 2026 05:14:41 GMT",2026-03-05T05:14:05Z,New York Rangers,Toronto Maple Leafs,betmgm,-120,100,-1.5,195,1.5,-235,6.0,-110,-110
2026-03-05,NHL,aeb8a9998a36ec00c2a6d166761c8b19,2026-03-06T00:00:00Z,2026-03-05T05:14:41Z,,"Thu, 05 Mar 2026 05:14:41 GMT",2026-03-05T05:14:05Z,Philadelphia Flyers,Utah Mammoth,betmgm,105,-125,1.5,-235,-1.5,190,6.0,100,-120
2026-03-05,NHL,70a063119f871d868508fbfe39f19d7b,2026-03-06T01:00:00Z,2026-03-05T05:14:41Z,,"Thu, 05 Mar 2026 05:14:41 GMT",2026-03-05T05:14:05Z,Nashville Predators,Boston Bruins,betmgm,-115,-105,1.5,-275,-1.5,220,6.0,-120,100
2026-03-05,NHL,c3332d375178bc6234955c6bb23dc5f3,2026-03-06T01:00:00Z,2026-03-05T05:14:41Z,,"Thu, 05 Mar 2026 05:14:41 GMT",2026-03-05T05:14:05Z,Winnipeg Jets,Tampa Bay Lightning,betmgm,155,-190,1.5,-155,-1.5,125,6.0,-105,-115
2026-03-05,NHL,52524ba9961c5198d1a781bb0b6aa7b3,2026-03-06T02:00:00Z,2026-03-05T05:14:41Z,,"Thu, 05 Mar 2026 05:14:41 GMT",2026-03-05T05:14:05Z,Calgary Flames,Ottawa Senators,betmgm,135,-165,1.5,-180,-1.5,145,6.0,-110,-110
2026-03-05,NHL,1a002c913578d2316e3cbd402e01e68a,2026-03-06T02:30:00Z,2026-03-05T05:14:41Z,,"Thu, 05 Mar 2026 05:14:41 GMT",2026-03-05T05:14:05Z,Los Angeles Kings,New York Islanders,betmgm,-150,125,-1.5,165,1.5,-200,5.5,-105,-115
