date,sport,game_id,commence_time,snapshot_taken_at_utc,api_snapshot_timestamp_utc,response_received_at_utc,bookmaker_last_update_utc,home_team,away_team,bookmaker,ml_home,ml_away,spread_home,spread_home_odds,spread_away,spread_away_odds,total_line,total_over_odds,total_under_odds
2026-07-09,WNBA,82635798d7e0a24dc54a2138a1d94653,2026-07-08T23:02:55Z,2026-07-09T00:20:12Z,,"Thu, 09 Jul 2026 00:20:12 GMT",2026-07-09T00:19:43Z,Toronto Tempo,Golden State Valkyries,fanduel,400,-620,7.5,102,-7.5,-136,156.5,-122,-108
2026-07-09,WNBA,82635798d7e0a24dc54a2138a1d94653,2026-07-08T23:02:55Z,2026-07-09T00:20:12Z,,"Thu, 09 Jul 2026 00:20:12 GMT",2026-07-09T00:19:26Z,Toronto Tempo,Golden State Valkyries,draftkings,310,-445,8.5,-125,-8.5,-105,156.5,-110,-120
2026-07-09,WNBA,82635798d7e0a24dc54a2138a1d94653,2026-07-08T23:02:55Z,2026-07-09T00:20:12Z,,"Thu, 09 Jul 2026 00:20:12 GMT",2026-07-09T00:19:25Z,Toronto Tempo,Golden State Valkyries,betrivers,390,-715,8.5,-114,-8.5,-122,157.5,-124,-127
2026-07-09,WNBA,82635798d7e0a24dc54a2138a1d94653,2026-07-08T23:02:55Z,2026-07-09T00:20:12Z,,"Thu, 09 Jul 2026 00:20:12 GMT",2026-07-09T00:19:42Z,Toronto Tempo,Golden State Valkyries,betmgm,340,-525,8.5,-120,-8.5,-105,156.5,-115,-110
2026-07-09,WNBA,0fc4abb4edf30887b57b4f686db8179a,2026-07-08T23:37:00Z,2026-07-09T00:20:12Z,,"Thu, 09 Jul 2026 00:20:12 GMT",2026-07-09T00:19:43Z,Connecticut Sun,Minnesota Lynx,fanduel,100,-128,0.5,100,-0.5,-132,166.5,-148,112
2026-07-09,WNBA,0fc4abb4edf30887b57b4f686db8179a,2026-07-08T23:37:00Z,2026-07-09T00:20:12Z,,"Thu, 09 Jul 2026 00:20:12 GMT",2026-07-09T00:19:26Z,Connecticut Sun,Minnesota Lynx,draftkings,114,-145,2.5,-115,-2.5,-115,166.5,-110,-120
2026-07-09,WNBA,0fc4abb4edf30887b57b4f686db8179a,2026-07-08T23:37:00Z,2026-07-09T00:20:12Z,,"Thu, 09 Jul 2026 00:20:12 GMT",2026-07-09T00:19:25Z,Connecticut Sun,Minnesota Lynx,betrivers,-103,-139,1.5,-125,-1.5,-112,167.5,-124,-127
2026-07-09,WNBA,0fc4abb4edf30887b57b4f686db8179a,2026-07-08T23:37:00Z,2026-07-09T00:20:12Z,,"Thu, 09 Jul 2026 00:20:12 GMT",2026-07-09T00:19:42Z,Connecticut Sun,Minnesota Lynx,betmgm,-110,-118,1.5,-120,-1.5,-105,165.5,-118,-110
2026-07-09,WNBA,b0cfbd10dffa5258c1e9dd6aca005a5a,2026-07-09T02:00:00Z,2026-07-09T00:20:12Z,,"Thu, 09 Jul 2026 00:20:12 GMT",2026-07-09T00:19:43Z,Los Angeles Sparks,Indiana Fever,fanduel,186,-235,5.5,-106,-5.5,-114,181.5,-112,-108
2026-07-09,WNBA,b0cfbd10dffa5258c1e9dd6aca005a5a,2026-07-09T02:00:00Z,2026-07-09T00:20:12Z,,"Thu, 09 Jul 2026 00:20:12 GMT",2026-07-09T00:19:26Z,Los Angeles Sparks,Indiana Fever,draftkings,200,-245,5.5,-105,-5.5,-115,181.5,-115,-105
2026-07-09,WNBA,b0cfbd10dffa5258c1e9dd6aca005a5a,2026-07-09T02:00:00Z,2026-07-09T00:20:12Z,,"Thu, 09 Jul 2026 00:20:12 GMT",2026-07-09T00:19:25Z,Los Angeles Sparks,Indiana Fever,betrivers,190,-245,5.5,-107,-5.5,-117,181.5,-114,-109
2026-07-09,WNBA,b0cfbd10dffa5258c1e9dd6aca005a5a,2026-07-09T02:00:00Z,2026-07-09T00:20:12Z,,"Thu, 09 Jul 2026 00:20:12 GMT",2026-07-09T00:19:42Z,Los Angeles Sparks,Indiana Fever,betmgm,195,-235,5.5,-105,-5.5,-115,181.5,-115,-105
2026-07-09,WNBA,bbda183d9dc2a8ed43f79f82ef0ac320,2026-07-10T00:00:00Z,2026-07-09T00:20:12Z,,"Thu, 09 Jul 2026 00:20:12 GMT",2026-07-09T00:19:43Z,Atlanta Dream,Seattle Storm,fanduel,-590,410,-10.5,-112,10.5,-108,168.5,-112,-108
2026-07-09,WNBA,bbda183d9dc2a8ed43f79f82ef0ac320,2026-07-10T00:00:00Z,2026-07-09T00:20:12Z,,"Thu, 09 Jul 2026 00:20:12 GMT",2026-07-09T00:19:26Z,Atlanta Dream,Seattle Storm,draftkings,-600,440,-10.5,-105,10.5,-115,168.5,-110,-110
2026-07-09,WNBA,bbda183d9dc2a8ed43f79f82ef0ac320,2026-07-10T00:00:00Z,2026-07-09T00:20:12Z,,"Thu, 09 Jul 2026 00:20:12 GMT",2026-07-09T00:19:42Z,Atlanta Dream,Seattle Storm,betmgm,-600,425,-11.5,-102,11.5,-118,168.5,-115,-105
2026-07-09,WNBA,bbda183d9dc2a8ed43f79f82ef0ac320,2026-07-10T00:00:00Z,2026-07-09T00:20:12Z,,"Thu, 09 Jul 2026 00:20:12 GMT",2026-07-09T00:19:25Z,Atlanta Dream,Seattle Storm,betrivers,-590,410,-11.5,-106,11.5,-118,168.5,-114,-109
2026-07-09,WNBA,803d077d9e5f6f5b156f4a2be5ad2ec5,2026-07-10T02:00:00Z,2026-07-09T00:20:12Z,,"Thu, 09 Jul 2026 00:20:12 GMT",2026-07-09T00:19:43Z,Portland Fire,Las Vegas Aces,fanduel,290,-385,8.5,-106,-8.5,-114,175.5,-110,-110
2026-07-09,WNBA,803d077d9e5f6f5b156f4a2be5ad2ec5,2026-07-10T02:00:00Z,2026-07-09T00:20:12Z,,"Thu, 09 Jul 2026 00:20:12 GMT",2026-07-09T00:19:26Z,Portland Fire,Las Vegas Aces,draftkings,300,-380,8.5,-115,-8.5,-105,174.5,-110,-110
2026-07-09,WNBA,803d077d9e5f6f5b156f4a2be5ad2ec5,2026-07-10T02:00:00Z,2026-07-09T00:20:12Z,,"Thu, 09 Jul 2026 00:20:12 GMT",2026-07-09T00:19:42Z,Portland Fire,Las Vegas Aces,betmgm,310,-400,8.5,-110,-8.5,-110,175.5,-105,-115
2026-07-09,WNBA,803d077d9e5f6f5b156f4a2be5ad2ec5,2026-07-10T02:00:00Z,2026-07-09T00:20:12Z,,"Thu, 09 Jul 2026 00:20:12 GMT",2026-07-09T00:19:25Z,Portland Fire,Las Vegas Aces,betrivers,290,-385,8.5,-110,-8.5,-112,174.5,-117,-107
