date,sport,game_id,commence_time,snapshot_taken_at_utc,api_snapshot_timestamp_utc,response_received_at_utc,bookmaker_last_update_utc,home_team,away_team,bookmaker,ml_home,ml_away,spread_home,spread_home_odds,spread_away,spread_away_odds,total_line,total_over_odds,total_under_odds
2026-07-03,WNBA,eb6f53f248f70b4841769705a8ef055d,2026-07-03T23:40:00Z,2026-07-03T16:38:59Z,,"Fri, 03 Jul 2026 16:38:59 GMT",2026-07-03T16:38:14Z,New York Liberty,Minnesota Lynx,draftkings,110,-130,1.5,-108,-1.5,-112,173.5,-115,-105
2026-07-03,WNBA,eb6f53f248f70b4841769705a8ef055d,2026-07-03T23:40:00Z,2026-07-03T16:38:59Z,,"Fri, 03 Jul 2026 16:38:59 GMT",2026-07-03T16:38:39Z,New York Liberty,Minnesota Lynx,fanduel,108,-132,2.5,-118,-2.5,-104,173.5,-112,-108
2026-07-03,WNBA,eb6f53f248f70b4841769705a8ef055d,2026-07-03T23:40:00Z,2026-07-03T16:38:59Z,,"Fri, 03 Jul 2026 16:38:59 GMT",2026-07-03T16:38:50Z,New York Liberty,Minnesota Lynx,betmgm,105,-125,1.5,-110,-1.5,-110,173.5,-115,-105
2026-07-03,WNBA,eb6f53f248f70b4841769705a8ef055d,2026-07-03T23:40:00Z,2026-07-03T16:38:59Z,,"Fri, 03 Jul 2026 16:38:59 GMT",2026-07-03T16:38:15Z,New York Liberty,Minnesota Lynx,betrivers,100,-122,1.5,-114,-1.5,-109,174.5,-113,-110
2026-07-03,WNBA,bddb8ab1d4fd2a74fbb6d3770f10eaf5,2026-07-04T02:00:00Z,2026-07-03T16:38:59Z,,"Fri, 03 Jul 2026 16:38:59 GMT",2026-07-03T16:38:14Z,Las Vegas Aces,Chicago Sky,draftkings,-285,230,-7.5,-102,7.5,-118,181.5,-108,-112
2026-07-03,WNBA,bddb8ab1d4fd2a74fbb6d3770f10eaf5,2026-07-04T02:00:00Z,2026-07-03T16:38:59Z,,"Fri, 03 Jul 2026 16:38:59 GMT",2026-07-03T16:38:39Z,Las Vegas Aces,Chicago Sky,fanduel,-290,225,-7.5,-114,7.5,-106,180.5,-118,-104
2026-07-03,WNBA,bddb8ab1d4fd2a74fbb6d3770f10eaf5,2026-07-04T02:00:00Z,2026-07-03T16:38:59Z,,"Fri, 03 Jul 2026 16:38:59 GMT",2026-07-03T16:38:50Z,Las Vegas Aces,Chicago Sky,betmgm,-285,230,-7.5,-105,7.5,-115,181.5,-105,-115
2026-07-03,WNBA,bddb8ab1d4fd2a74fbb6d3770f10eaf5,2026-07-04T02:00:00Z,2026-07-03T16:38:59Z,,"Fri, 03 Jul 2026 16:38:59 GMT",2026-07-03T16:38:15Z,Las Vegas Aces,Chicago Sky,betrivers,-295,230,-7.5,-106,7.5,-118,181.5,-115,-108
2026-07-03,WNBA,c7e2d1320d0907e35977d472bd02d7d6,2026-07-04T17:00:00Z,2026-07-03T16:38:59Z,,"Fri, 03 Jul 2026 16:38:59 GMT",2026-07-03T16:38:39Z,Atlanta Dream,Golden State Valkyries,fanduel,-170,138,-4.5,-106,4.5,-114,161.5,-110,-110
2026-07-03,WNBA,c7e2d1320d0907e35977d472bd02d7d6,2026-07-04T17:00:00Z,2026-07-03T16:38:59Z,,"Fri, 03 Jul 2026 16:38:59 GMT",2026-07-03T16:38:14Z,Atlanta Dream,Golden State Valkyries,draftkings,-162,136,-4.5,-110,4.5,-110,161.5,-110,-110
2026-07-03,WNBA,c7e2d1320d0907e35977d472bd02d7d6,2026-07-04T17:00:00Z,2026-07-03T16:38:59Z,,"Fri, 03 Jul 2026 16:38:59 GMT",2026-07-03T16:38:15Z,Atlanta Dream,Golden State Valkyries,betrivers,-162,130,-3.5,-115,3.5,-108,160.5,-117,-107
2026-07-03,WNBA,a94e67bca9ed03e512eee9e32821184d,2026-07-05T01:00:00Z,2026-07-03T16:38:59Z,,"Fri, 03 Jul 2026 16:38:59 GMT",2026-07-03T16:38:39Z,Seattle Storm,Portland Fire,fanduel,-128,104,-1.5,-114,1.5,-106,166.5,-115,-105
2026-07-03,WNBA,a94e67bca9ed03e512eee9e32821184d,2026-07-05T01:00:00Z,2026-07-03T16:38:59Z,,"Fri, 03 Jul 2026 16:38:59 GMT",2026-07-03T16:38:15Z,Seattle Storm,Portland Fire,betrivers,-141,114,-2.5,-112,2.5,-112,166.5,-110,-113
2026-07-03,WNBA,f784500c59f1f83757bec7c0ef787879,2026-07-05T23:10:00Z,2026-07-03T16:38:59Z,,"Fri, 03 Jul 2026 16:38:59 GMT",2026-07-03T16:38:14Z,Las Vegas Aces,Indiana Fever,draftkings,-238,195,-6.5,-110,6.5,-110,183.5,-110,-110
2026-07-03,WNBA,f784500c59f1f83757bec7c0ef787879,2026-07-05T23:10:00Z,2026-07-03T16:38:59Z,,"Fri, 03 Jul 2026 16:38:59 GMT",2026-07-03T16:38:15Z,Las Vegas Aces,Indiana Fever,betrivers,-240,188,-5.5,-117,5.5,-107,182.5,-112,-112
2026-07-03,WNBA,f784500c59f1f83757bec7c0ef787879,2026-07-05T23:10:00Z,2026-07-03T16:38:59Z,,"Fri, 03 Jul 2026 16:38:59 GMT",2026-07-03T16:38:39Z,Las Vegas Aces,Indiana Fever,fanduel,-280,220,-7.5,-106,7.5,-114,181.5,-110,-110
