date,sport,game_id,commence_time,snapshot_taken_at_utc,api_snapshot_timestamp_utc,response_received_at_utc,bookmaker_last_update_utc,home_team,away_team,bookmaker,ml_home,ml_away,spread_home,spread_home_odds,spread_away,spread_away_odds,total_line,total_over_odds,total_under_odds
2026-09-21,NFL,32367f882fac1a0c20a6335619922025,2026-09-22T00:15:00Z,2026-09-21T20:07:58Z,,"Mon, 21 Sep 2026 20:07:59 GMT",2026-09-21T20:06:03Z,Los Angeles Rams,New York Giants,draftkings,-298,240,-6.5,-115,6.5,-105,47.5,-110,-110
2026-09-21,NFL,32367f882fac1a0c20a6335619922025,2026-09-22T00:15:00Z,2026-09-21T20:07:58Z,,"Mon, 21 Sep 2026 20:07:59 GMT",2026-09-21T20:07:40Z,Los Angeles Rams,New York Giants,fanduel,-310,250,-6.5,-120,6.5,-102,47.5,-105,-115
2026-09-21,NFL,32367f882fac1a0c20a6335619922025,2026-09-22T00:15:00Z,2026-09-21T20:07:58Z,,"Mon, 21 Sep 2026 20:07:59 GMT",2026-09-21T20:07:03Z,Los Angeles Rams,New York Giants,betrivers,-315,250,-6.5,-118,6.5,-104,47.0,-113,-108
2026-09-21,NFL,32367f882fac1a0c20a6335619922025,2026-09-22T00:15:00Z,2026-09-21T20:07:58Z,,"Mon, 21 Sep 2026 20:07:59 GMT",2026-09-21T20:07:40Z,Los Angeles Rams,New York Giants,betmgm,-300,240,-6.5,-110,6.5,100,47.5,-108,-110
2026-09-21,NFL,e5fbd3b3953b896b1bf897ddadb3cc4b,2026-09-25T00:15:00Z,2026-09-21T20:07:58Z,,"Mon, 21 Sep 2026 20:07:59 GMT",2026-09-21T20:06:03Z,Green Bay Packers,Atlanta Falcons,draftkings,-340,270,-7.0,-105,7.0,-115,43.5,-115,-105
2026-09-21,NFL,e5fbd3b3953b896b1bf897ddadb3cc4b,2026-09-25T00:15:00Z,2026-09-21T20:07:58Z,,"Mon, 21 Sep 2026 20:07:59 GMT",2026-09-21T20:07:40Z,Green Bay Packers,Atlanta Falcons,fanduel,-350,280,-6.5,-122,6.5,100,44.5,-105,-115
2026-09-21,NFL,e5fbd3b3953b896b1bf897ddadb3cc4b,2026-09-25T00:15:00Z,2026-09-21T20:07:58Z,,"Mon, 21 Sep 2026 20:07:59 GMT",2026-09-21T20:07:03Z,Green Bay Packers,Atlanta Falcons,betrivers,-345,265,-7.0,-107,7.0,-114,44.0,-112,-109
2026-09-21,NFL,e5fbd3b3953b896b1bf897ddadb3cc4b,2026-09-25T00:15:00Z,2026-09-21T20:07:58Z,,"Mon, 21 Sep 2026 20:07:59 GMT",2026-09-21T20:07:40Z,Green Bay Packers,Atlanta Falcons,betmgm,-325,270,-7.0,-102,7.0,-115,44.0,-108,-110
2026-09-21,NFL,b225458a282e140c44c45651255f2f6c,2026-09-27T17:00:00Z,2026-09-21T20:07:58Z,,"Mon, 21 Sep 2026 20:07:59 GMT",2026-09-21T20:06:03Z,Buffalo Bills,Los Angeles Chargers,draftkings,-310,250,-7.0,-112,7.0,-108,50.5,-105,-115
2026-09-21,NFL,b225458a282e140c44c45651255f2f6c,2026-09-27T17:00:00Z,2026-09-21T20:07:58Z,,"Mon, 21 Sep 2026 20:07:59 GMT",2026-09-21T20:07:40Z,Buffalo Bills,Los Angeles Chargers,fanduel,-370,295,-7.0,-112,7.0,-108,50.5,-105,-115
