date,sport,game_id,commence_time,home_team,away_team,bookmaker,ml_home,ml_away,spread_home,spread_home_odds,spread_away,spread_away_odds,total_line,total_over_odds,total_under_odds
2026-01-31,NHL,12eb7e5579087927a26a35783f072333,2026-01-31T17:30:00Z,Philadelphia Flyers,Los Angeles Kings,betmgm,-105,-115,-1.5,210,1.5,-295,5.5,-118,-102
2026-01-31,NHL,b668bc7749f63ae984b898b07a6dfcf5,2026-01-31T18:00:00Z,Detroit Red Wings,Colorado Avalanche,betmgm,125,-150,1.5,-190,-1.5,155,6.5,-110,-110
2026-01-31,NHL,cfb0f9859d2e7a469e3f065ee0fccb2d,2026-01-31T20:30:00Z,Pittsburgh Penguins,New York Rangers,betmgm,-210,170,-1.5,120,1.5,-145,6.5,100,-120
2026-01-31,NHL,38fe3aa2732f3cac408bc31c9244a708,2026-01-31T21:00:00Z,Calgary Flames,San Jose Sharks,betmgm,-110,-110,-1.5,220,1.5,-275,6.0,-115,-105
2026-01-31,NHL,9ea1e8c003eeb4f83ddc775980f3b81d,2026-01-31T21:00:00Z,Florida Panthers,Winnipeg Jets,betmgm,-140,118,-1.5,180,1.5,-220,6.0,-102,-118
2026-01-31,NHL,af8c65f4e762610288aa8333a5ba99d8,2026-01-31T22:00:00Z,Washington Capitals,Carolina Hurricanes,betmgm,140,-165,1.5,-180,-1.5,150,6.5,-105,-115
2026-01-31,NHL,669a6f20580e76a6c221731903a9e21a,2026-02-01T00:00:00Z,Buffalo Sabres,Montréal Canadiens,betmgm,-125,105,-1.5,185,1.5,-225,6.5,-120,100
2026-01-31,NHL,908baa081cd00ca3db6bc9acc2bc675a,2026-02-01T00:00:00Z,St Louis Blues,Columbus Blue Jackets,betmgm,-110,-110,1.5,-250,-1.5,200,6.5,100,-120
2026-01-31,NHL,3aee0fed252635bfd0bd484dba434941,2026-02-01T00:00:00Z,New York Islanders,Nashville Predators,betmgm,-125,105,-1.5,190,1.5,-235,5.5,-120,100
2026-01-31,NHL,6df2a3a824ef9488baa7c1f2454b9a22,2026-02-01T00:00:00Z,Ottawa Senators,New Jersey Devils,betmgm,-160,135,-1.5,155,1.5,-190,6.0,100,-120
2026-01-31,NHL,c0a7883cd1af5221406d804f360865a1,2026-02-01T00:00:00Z,Vancouver Canucks,Toronto Maple Leafs,betmgm,120,-145,1.5,-200,-1.5,165,6.5,-115,-105
2026-01-31,NHL,f88302801f1e0115208763541c130fab,2026-02-01T02:00:00Z,Utah Mammoth,Dallas Stars,betmgm,-115,-105,-1.5,200,1.5,-250,6.0,100,-120
2026-01-31,NHL,644e1daf564743ae627248d612dca339,2026-02-01T03:00:00Z,Edmonton Oilers,Minnesota Wild,betmgm,-125,105,-1.5,190,1.5,-235,6.5,-120,100
2026-01-31,NHL,dba2103c0ee6f140ccf7eb476a25ba0f,2026-02-01T03:00:00Z,Vegas Golden Knights,Seattle Kraken,betmgm,-190,155,-1.5,125,1.5,-155,6.0,-118,-102
2026-01-31,NHL,34dbd8b5d92f6b5c91590bf9dfd418db,2026-02-01T23:40:00Z,Tampa Bay Lightning,Boston Bruins,betmgm,-210,170,-1.5,120,1.5,-145,6.0,100,-120
2026-01-31,NBA,aa882fea7fec7b31dbc6a87eee5c02a1,2026-01-31T17:10:00Z,Charlotte Hornets,San Antonio Spurs,betmgm,140,-170,4.5,-115,-4.5,-105,227.5,-110,-110
2026-01-31,NBA,79e56ddda6c5f8ca7c8e523a44812b9b,2026-02-01T00:10:00Z,Indiana Pacers,Atlanta Hawks,betmgm,-105,-115,1.5,-120,-1.5,100,232.5,-110,-110
2026-01-31,NBA,639d6371d85a020efe8c387843e9092f,2026-02-01T00:40:00Z,Philadelphia 76ers,New Orleans Pelicans,betmgm,-400,310,-10.5,-105,10.5,-115,232.5,-110,-110
2026-01-31,NBA,bb1faa7d4ba9e18e6320126f16d9d022,2026-02-01T01:10:00Z,Miami Heat,Chicago Bulls,betmgm,-200,165,-5.5,-110,5.5,-110,234.5,-110,-110
2026-01-31,NBA,6a1114f766765812787e265c826a1215,2026-02-01T01:10:00Z,Memphis Grizzlies,Minnesota Timberwolves,betmgm,260,-325,7.5,100,-7.5,-120,229.5,-110,-110
2026-01-31,NBA,16920e071fabb84ce3950f02ec4aabf3,2026-02-01T01:40:00Z,Houston Rockets,Dallas Mavericks,betmgm,-475,360,-10.5,-115,10.5,-105,223.5,-110,-110
