date,sport,game_id,commence_time,snapshot_taken_at_utc,api_snapshot_timestamp_utc,response_received_at_utc,bookmaker_last_update_utc,home_team,away_team,bookmaker,ml_home,ml_away,spread_home,spread_home_odds,spread_away,spread_away_odds,total_line,total_over_odds,total_under_odds
2026-07-10,WNBA,bbda183d9dc2a8ed43f79f82ef0ac320,2026-07-10T00:09:18Z,2026-07-10T00:18:56Z,,"Fri, 10 Jul 2026 00:18:57 GMT",2026-07-10T00:18:31Z,Atlanta Dream,Seattle Storm,fanduel,-700,440,-12.5,-102,12.5,-130,174.5,-118,-112
2026-07-10,WNBA,bbda183d9dc2a8ed43f79f82ef0ac320,2026-07-10T00:09:18Z,2026-07-10T00:18:56Z,,"Fri, 10 Jul 2026 00:18:57 GMT",2026-07-10T00:18:30Z,Atlanta Dream,Seattle Storm,draftkings,-540,360,-11.5,-120,11.5,-110,174.5,-110,-120
2026-07-10,WNBA,bbda183d9dc2a8ed43f79f82ef0ac320,2026-07-10T00:09:18Z,2026-07-10T00:18:56Z,,"Fri, 10 Jul 2026 00:18:57 GMT",2026-07-10T00:18:13Z,Atlanta Dream,Seattle Storm,betmgm,-700,425,-12.5,-110,12.5,-118,175.5,-110,-118
2026-07-10,WNBA,bbda183d9dc2a8ed43f79f82ef0ac320,2026-07-10T00:09:18Z,2026-07-10T00:18:56Z,,"Fri, 10 Jul 2026 00:18:57 GMT",2026-07-10T00:18:13Z,Atlanta Dream,Seattle Storm,betrivers,-1000,460,-12.5,-112,12.5,-125,176.5,-129,-122
2026-07-10,WNBA,803d077d9e5f6f5b156f4a2be5ad2ec5,2026-07-10T02:00:00Z,2026-07-10T00:18:56Z,,"Fri, 10 Jul 2026 00:18:57 GMT",2026-07-10T00:18:31Z,Portland Fire,Las Vegas Aces,fanduel,390,-550,10.5,-118,-10.5,-104,175.5,-110,-110
2026-07-10,WNBA,803d077d9e5f6f5b156f4a2be5ad2ec5,2026-07-10T02:00:00Z,2026-07-10T00:18:56Z,,"Fri, 10 Jul 2026 00:18:57 GMT",2026-07-10T00:18:30Z,Portland Fire,Las Vegas Aces,draftkings,380,-500,10.5,-112,-10.5,-108,175.5,-110,-110
2026-07-10,WNBA,803d077d9e5f6f5b156f4a2be5ad2ec5,2026-07-10T02:00:00Z,2026-07-10T00:18:56Z,,"Fri, 10 Jul 2026 00:18:57 GMT",2026-07-10T00:18:13Z,Portland Fire,Las Vegas Aces,betmgm,350,-450,9.5,-105,-9.5,-115,174.5,-115,-105
2026-07-10,WNBA,803d077d9e5f6f5b156f4a2be5ad2ec5,2026-07-10T02:00:00Z,2026-07-10T00:18:56Z,,"Fri, 10 Jul 2026 00:18:57 GMT",2026-07-10T00:18:13Z,Portland Fire,Las Vegas Aces,betrivers,300,-400,8.5,-105,-8.5,-120,174.5,-115,-107
2026-07-10,WNBA,80aa9418f4995bd78f131b2ede793c1c,2026-07-10T02:10:00Z,2026-07-10T00:18:56Z,,"Fri, 10 Jul 2026 00:18:57 GMT",2026-07-10T00:18:30Z,Phoenix Mercury,Indiana Fever,draftkings,-105,-115,1.5,-115,-1.5,-105,171.5,-110,-110
2026-07-10,WNBA,80aa9418f4995bd78f131b2ede793c1c,2026-07-10T02:10:00Z,2026-07-10T00:18:56Z,,"Fri, 10 Jul 2026 00:18:57 GMT",2026-07-10T00:18:31Z,Phoenix Mercury,Indiana Fever,fanduel,-110,-110,-1.5,-104,1.5,-118,171.5,-114,-106
2026-07-10,WNBA,80aa9418f4995bd78f131b2ede793c1c,2026-07-10T02:10:00Z,2026-07-10T00:18:56Z,,"Fri, 10 Jul 2026 00:18:57 GMT",2026-07-10T00:18:13Z,Phoenix Mercury,Indiana Fever,betmgm,-110,-110,-1.5,100,1.5,-130,171.5,-110,-110
2026-07-10,WNBA,80aa9418f4995bd78f131b2ede793c1c,2026-07-10T02:10:00Z,2026-07-10T00:18:56Z,,"Fri, 10 Jul 2026 00:18:57 GMT",2026-07-10T00:18:13Z,Phoenix Mercury,Indiana Fever,betrivers,-109,-114,-0.5,-109,0.5,-114,172.5,-114,-109
2026-07-10,WNBA,1547b39904db439304af0dfdacaa469d,2026-07-10T23:40:00Z,2026-07-10T00:18:56Z,,"Fri, 10 Jul 2026 00:18:57 GMT",2026-07-10T00:18:30Z,Connecticut Sun,Golden State Valkyries,draftkings,270,-340,7.5,-108,-7.5,-112,154.5,-105,-115
2026-07-10,WNBA,1547b39904db439304af0dfdacaa469d,2026-07-10T23:40:00Z,2026-07-10T00:18:56Z,,"Fri, 10 Jul 2026 00:18:57 GMT",2026-07-10T00:18:31Z,Connecticut Sun,Golden State Valkyries,fanduel,245,-320,7.5,-110,-7.5,-110,154.5,-105,-115
2026-07-10,WNBA,1547b39904db439304af0dfdacaa469d,2026-07-10T23:40:00Z,2026-07-10T00:18:56Z,,"Fri, 10 Jul 2026 00:18:57 GMT",2026-07-10T00:18:13Z,Connecticut Sun,Golden State Valkyries,betrivers,300,-400,8.5,-117,-8.5,-107,154.5,-113,-109
2026-07-10,WNBA,1547b39904db439304af0dfdacaa469d,2026-07-10T23:40:00Z,2026-07-10T00:18:56Z,,"Fri, 10 Jul 2026 00:18:57 GMT",2026-07-10T00:18:13Z,Connecticut Sun,Golden State Valkyries,betmgm,260,-325,7.5,-102,-7.5,-118,154.5,-110,-110
2026-07-10,WNBA,7295f7e8db8d22124fdf261cda31a1f6,2026-07-10T23:40:00Z,2026-07-10T00:18:56Z,,"Fri, 10 Jul 2026 00:18:57 GMT",2026-07-10T00:18:30Z,Toronto Tempo,Dallas Wings,draftkings,220,-270,6.5,-110,-6.5,-110,180.5,-110,-110
2026-07-10,WNBA,7295f7e8db8d22124fdf261cda31a1f6,2026-07-10T23:40:00Z,2026-07-10T00:18:56Z,,"Fri, 10 Jul 2026 00:18:57 GMT",2026-07-10T00:18:31Z,Toronto Tempo,Dallas Wings,fanduel,205,-265,6.5,-108,-6.5,-112,180.5,-108,-112
2026-07-10,WNBA,7295f7e8db8d22124fdf261cda31a1f6,2026-07-10T23:40:00Z,2026-07-10T00:18:56Z,,"Fri, 10 Jul 2026 00:18:57 GMT",2026-07-10T00:18:13Z,Toronto Tempo,Dallas Wings,betrivers,205,-265,6.5,-112,-6.5,-112,180.5,-113,-110
2026-07-10,WNBA,7295f7e8db8d22124fdf261cda31a1f6,2026-07-10T23:40:00Z,2026-07-10T00:18:56Z,,"Fri, 10 Jul 2026 00:18:57 GMT",2026-07-10T00:18:13Z,Toronto Tempo,Dallas Wings,betmgm,240,-300,6.5,100,-6.5,-120,180.5,-110,-110
2026-07-10,WNBA,14c1ed8012d1c1a70778c1d1aa348e83,2026-07-11T02:10:00Z,2026-07-10T00:18:56Z,,"Fri, 10 Jul 2026 00:18:57 GMT",2026-07-10T00:18:30Z,Los Angeles Sparks,Chicago Sky,draftkings,-122,102,-1.5,-115,1.5,-105,180.5,-110,-110
2026-07-10,WNBA,14c1ed8012d1c1a70778c1d1aa348e83,2026-07-11T02:10:00Z,2026-07-10T00:18:56Z,,"Fri, 10 Jul 2026 00:18:57 GMT",2026-07-10T00:18:31Z,Los Angeles Sparks,Chicago Sky,fanduel,-124,102,-1.5,-112,1.5,-108,180.5,-110,-110
2026-07-10,WNBA,14c1ed8012d1c1a70778c1d1aa348e83,2026-07-11T02:10:00Z,2026-07-10T00:18:56Z,,"Fri, 10 Jul 2026 00:18:57 GMT",2026-07-10T00:18:13Z,Los Angeles Sparks,Chicago Sky,betrivers,-115,-108,-0.5,-115,0.5,-108,179.5,-115,-108
2026-07-10,WNBA,14c1ed8012d1c1a70778c1d1aa348e83,2026-07-11T02:10:00Z,2026-07-10T00:18:56Z,,"Fri, 10 Jul 2026 00:18:57 GMT",2026-07-10T00:18:13Z,Los Angeles Sparks,Chicago Sky,betmgm,-125,105,,,,,180.5,-110,-110
