date,sport,game_id,commence_time,snapshot_taken_at_utc,api_snapshot_timestamp_utc,response_received_at_utc,bookmaker_last_update_utc,home_team,away_team,bookmaker,ml_home,ml_away,spread_home,spread_home_odds,spread_away,spread_away_odds,total_line,total_over_odds,total_under_odds
2026-09-20,NFL,9d14f87600f6edc74dbcb5c74edf6246,2026-09-20T17:02:22Z,2026-09-20T18:19:11Z,,"Sun, 20 Sep 2026 18:19:11 GMT",2026-09-20T18:18:30Z,New England Patriots,Pittsburgh Steelers,draftkings,-1440,860,-13.5,-116,13.5,-113,32.5,-124,-106
2026-09-20,NFL,9d14f87600f6edc74dbcb5c74edf6246,2026-09-20T17:02:22Z,2026-09-20T18:19:11Z,,"Sun, 20 Sep 2026 18:19:11 GMT",2026-09-20T18:18:32Z,New England Patriots,Pittsburgh Steelers,fanduel,-2200,870,-13.5,-102,13.5,-130,32.5,-125,-106
2026-09-20,NFL,9d14f87600f6edc74dbcb5c74edf6246,2026-09-20T17:02:22Z,2026-09-20T18:19:11Z,,"Sun, 20 Sep 2026 18:19:11 GMT",2026-09-20T18:18:31Z,New England Patriots,Pittsburgh Steelers,betrivers,-1667,750,-13.5,-108,13.5,-121,33.0,-112,-115
2026-09-20,NFL,9d14f87600f6edc74dbcb5c74edf6246,2026-09-20T17:02:22Z,2026-09-20T18:19:11Z,,"Sun, 20 Sep 2026 18:19:11 GMT",2026-09-20T18:18:31Z,New England Patriots,Pittsburgh Steelers,betmgm,-1400,825,-13.5,-110,13.5,-118,32.5,-118,-110
2026-09-20,NFL,2143ade9684fd876b68a4e8cbf451f05,2026-09-20T17:02:38Z,2026-09-20T18:19:11Z,,"Sun, 20 Sep 2026 18:19:11 GMT",2026-09-20T18:18:30Z,Baltimore Ravens,New Orleans Saints,draftkings,-850,559,-10.5,-112,10.5,-118,41.5,-111,-118
2026-09-20,NFL,2143ade9684fd876b68a4e8cbf451f05,2026-09-20T17:02:38Z,2026-09-20T18:19:11Z,,"Sun, 20 Sep 2026 18:19:11 GMT",2026-09-20T18:18:32Z,Baltimore Ravens,New Orleans Saints,fanduel,-1100,600,-10.5,-108,10.5,-122,40.5,-132,100
2026-09-20,NFL,2143ade9684fd876b68a4e8cbf451f05,2026-09-20T17:02:38Z,2026-09-20T18:19:11Z,,"Sun, 20 Sep 2026 18:19:11 GMT",2026-09-20T18:18:31Z,Baltimore Ravens,New Orleans Saints,betrivers,-1000,575,-10.0,-110,10.0,-117,41.5,-114,-113
2026-09-20,NFL,2143ade9684fd876b68a4e8cbf451f05,2026-09-20T17:02:38Z,2026-09-20T18:19:11Z,,"Sun, 20 Sep 2026 18:19:11 GMT",2026-09-20T18:18:31Z,Baltimore Ravens,New Orleans Saints,betmgm,-900,550,-10.5,-125,10.5,-105,40.5,-120,-108
2026-09-20,NFL,0283a29e1b38ef78b29b904fd56a16dd,2026-09-20T17:02:38Z,2026-09-20T18:19:11Z,,"Sun, 20 Sep 2026 18:19:11 GMT",2026-09-20T18:18:30Z,Chicago Bears,Minnesota Vikings,draftkings,-125,-106,-1.5,-101,1.5,-131,32.5,-115,-114
2026-09-20,NFL,0283a29e1b38ef78b29b904fd56a16dd,2026-09-20T17:02:38Z,2026-09-20T18:19:11Z,,"Sun, 20 Sep 2026 18:19:11 GMT",2026-09-20T18:18:32Z,Chicago Bears,Minnesota Vikings,fanduel,-125,-102,-1.5,100,1.5,-132,32.5,-106,-125
