date,sport,game_id,commence_time,snapshot_taken_at_utc,api_snapshot_timestamp_utc,response_received_at_utc,bookmaker_last_update_utc,home_team,away_team,bookmaker,ml_home,ml_away,spread_home,spread_home_odds,spread_away,spread_away_odds,total_line,total_over_odds,total_under_odds
2026-03-12,NHL,2c21660ca2bd0d87616a83ced5052a0c,2026-03-12T23:00:00Z,2026-03-12T05:17:07Z,,"Thu, 12 Mar 2026 05:17:07 GMT",2026-03-12T05:16:17Z,Toronto Maple Leafs,Anaheim Ducks,betmgm,-105,-115,-1.5,220,1.5,-275,6.5,-120,100
2026-03-12,NHL,89a445fd5e713a06a467b9954989408e,2026-03-12T23:00:00Z,2026-03-12T05:17:07Z,,"Thu, 12 Mar 2026 05:17:07 GMT",2026-03-12T05:16:17Z,Boston Bruins,San Jose Sharks,betmgm,-160,135,-1.5,145,1.5,-175,6.5,-115,-105
2026-03-12,NHL,ea8a36a41ed2bca9ce6ccaec9b7ee2a0,2026-03-12T23:00:00Z,2026-03-12T05:17:07Z,,"Thu, 12 Mar 2026 05:17:07 GMT",2026-03-12T05:16:17Z,Buffalo Sabres,Washington Capitals,betmgm,-210,170,-1.5,115,1.5,-140,6.5,-110,-110
2026-03-12,NHL,7dcf225f5abf3746de85345b5984775e,2026-03-12T23:00:00Z,2026-03-12T05:17:07Z,,"Thu, 12 Mar 2026 05:17:07 GMT",2026-03-12T05:16:17Z,New Jersey Devils,Calgary Flames,betmgm,-190,154,-1.5,135,1.5,-160,5.5,-115,-105
2026-03-12,NHL,aa476403f92391bc308322a931bcca4b,2026-03-12T23:00:00Z,2026-03-12T05:17:07Z,,"Thu, 12 Mar 2026 05:17:07 GMT",2026-03-12T05:16:17Z,Carolina Hurricanes,St Louis Blues,betmgm,-285,225,-1.5,-110,1.5,-110,6.0,-110,-110
2026-03-12,NHL,448b15f545180b8cc1a6436f787788a3,2026-03-12T23:00:00Z,2026-03-12T05:17:07Z,,"Thu, 12 Mar 2026 05:17:07 GMT",2026-03-12T05:16:17Z,Florida Panthers,Columbus Blue Jackets,betmgm,-110,-110,1.5,-275,-1.5,220,6.0,-130,105
2026-03-12,NHL,54a8349a42e1d73fdc790c95fe0a7430,2026-03-12T23:00:00Z,2026-03-12T05:17:07Z,,"Thu, 12 Mar 2026 05:17:07 GMT",2026-03-12T05:16:17Z,Tampa Bay Lightning,Detroit Red Wings,betmgm,-210,170,-1.5,118,1.5,-145,6.0,-118,-102
2026-03-12,NHL,19bcc2714864ded3693363080c044260,2026-03-13T00:00:00Z,2026-03-12T05:17:07Z,,"Thu, 12 Mar 2026 05:17:07 GMT",2026-03-12T05:16:17Z,Dallas Stars,Edmonton Oilers,betmgm,-130,105,-1.5,180,1.5,-220,6.5,-125,105
2026-03-12,NHL,5ebc7ccc141c27a444faf395a7cd7ab7,2026-03-13T00:00:00Z,2026-03-12T05:17:07Z,,"Thu, 12 Mar 2026 05:17:07 GMT",2026-03-12T05:16:17Z,Minnesota Wild,Philadelphia Flyers,betmgm,-250,200,-1.5,100,1.5,-120,6.0,-110,-110
2026-03-12,NHL,3f50b15504e8c39f1d5407a91e47d90c,2026-03-13T00:00:00Z,2026-03-12T05:17:07Z,,"Thu, 12 Mar 2026 05:17:07 GMT",2026-03-12T05:16:17Z,Winnipeg Jets,New York Rangers,betmgm,-160,135,-1.5,150,1.5,-185,5.5,-115,-105
2026-03-12,NHL,5a0b23210846f4347545bf94eebf0f47,2026-03-13T01:00:00Z,2026-03-12T05:17:07Z,,"Thu, 12 Mar 2026 05:17:07 GMT",2026-03-12T05:16:17Z,Utah Mammoth,Chicago Blackhawks,betmgm,-225,185,-1.5,110,1.5,-135,6.0,-110,-110
2026-03-12,NHL,c88083adc3bb8ed678614872e7db2101,2026-03-13T02:00:00Z,2026-03-12T05:17:07Z,,"Thu, 12 Mar 2026 05:17:07 GMT",2026-03-12T05:16:17Z,Seattle Kraken,Colorado Avalanche,betmgm,165,-200,1.5,-145,-1.5,118,6.0,-120,100
2026-03-12,NHL,820eaa7b92cbb4d2132f0481b312741c,2026-03-13T02:00:00Z,2026-03-12T05:17:07Z,,"Thu, 12 Mar 2026 05:17:07 GMT",2026-03-12T05:16:17Z,Vancouver Canucks,Nashville Predators,betmgm,125,-155,1.5,-190,-1.5,154,6.0,-118,-102
2026-03-12,NHL,5e2875e2c1b7ebeeac7bef9304fa2ebc,2026-03-13T02:00:00Z,2026-03-12T05:17:07Z,,"Thu, 12 Mar 2026 05:17:07 GMT",2026-03-12T05:16:17Z,Vegas Golden Knights,Pittsburgh Penguins,betmgm,-155,125,-1.5,154,1.5,-190,6.0,-125,105
