date,sport,game_id,commence_time,snapshot_taken_at_utc,api_snapshot_timestamp_utc,response_received_at_utc,bookmaker_last_update_utc,home_team,away_team,bookmaker,ml_home,ml_away,spread_home,spread_home_odds,spread_away,spread_away_odds,total_line,total_over_odds,total_under_odds
2026-03-16,NHL,a5511fee3fcd590001e5e72ee1a4606b,2026-03-16T23:00:00Z,2026-03-16T16:36:20Z,,"Mon, 16 Mar 2026 16:36:21 GMT",2026-03-16T16:35:32Z,New Jersey Devils,Boston Bruins,betmgm,-130,105,-1.5,180,1.5,-220,6.0,-120,100
2026-03-16,NHL,4210d1bdce81a6c73f692336bb97d42a,2026-03-16T23:00:00Z,2026-03-16T16:36:20Z,,"Mon, 16 Mar 2026 16:36:21 GMT",2026-03-16T16:35:32Z,Detroit Red Wings,Calgary Flames,betmgm,-180,145,-1.5,140,1.5,-165,6.0,-105,-115
2026-03-16,NHL,0e274047f6a166b5b3aa6fb05edffe30,2026-03-16T23:00:00Z,2026-03-16T16:36:20Z,,"Mon, 16 Mar 2026 16:36:21 GMT",2026-03-16T16:35:32Z,New York Rangers,Los Angeles Kings,betmgm,-105,-115,1.5,-250,-1.5,200,6.0,100,-120
2026-03-16,NHL,095f4a82a3fef717e6d0e5e66f81fdd5,2026-03-17T00:00:00Z,2026-03-16T16:36:20Z,,"Mon, 16 Mar 2026 16:36:21 GMT",2026-03-16T16:35:32Z,Dallas Stars,Utah Mammoth,betmgm,-160,135,-1.5,150,1.5,-185,6.0,100,-120
2026-03-16,NHL,87e2100553dcf91e4333415ec629a8a8,2026-03-17T01:30:00Z,2026-03-16T16:36:20Z,,"Mon, 16 Mar 2026 16:36:21 GMT",2026-03-16T16:35:32Z,Colorado Avalanche,Pittsburgh Penguins,betmgm,-220,180,-1.5,110,1.5,-130,6.5,-120,100
2026-03-16,NHL,67ba228ae7a60bbab128fd6274fe262c,2026-03-17T23:00:00Z,2026-03-16T16:36:20Z,,"Mon, 16 Mar 2026 16:36:21 GMT",2026-03-16T16:35:32Z,Columbus Blue Jackets,Carolina Hurricanes,betmgm,115,-140,1.5,-200,-1.5,165,6.5,-105,-115
2026-03-16,NHL,ac2572c449fcdbfd787a79d60b69e7ee,2026-03-17T23:00:00Z,2026-03-16T16:36:20Z,,"Mon, 16 Mar 2026 16:36:21 GMT",2026-03-16T16:35:32Z,Toronto Maple Leafs,New York Islanders,betmgm,110,-135,1.5,-220,-1.5,180,6.0,-105,-115
