date,sport,game_id,commence_time,home_team,away_team,bookmaker,ml_home,ml_away,spread_home,spread_home_odds,spread_away,spread_away_odds,total_line,total_over_odds,total_under_odds
2026-02-07,NBA,b321b271a38a3a225bb32d4cda89c2ca,2026-02-07T20:10:00Z,Brooklyn Nets,Washington Wizards,betmgm,-225,185,-5.5,-118,5.5,-102,218.5,-110,-110
2026-02-07,NBA,734128222c2a03269132090adb3c593d,2026-02-07T20:40:00Z,Oklahoma City Thunder,Houston Rockets,betmgm,-155,125,-3.5,-105,3.5,-115,213.5,-110,-110
2026-02-07,NBA,b69d85cac76c01181ada3299bc50ed54,2026-02-07T23:10:00Z,San Antonio Spurs,Dallas Mavericks,betmgm,-425,320,-9.5,-115,9.5,-105,229.5,-115,-105
2026-02-07,NBA,a54af649958eb60284f57114fdeeb472,2026-02-08T00:10:00Z,Orlando Magic,Utah Jazz,betmgm,-285,225,-7.5,-105,7.5,-115,237.5,-115,-105
2026-02-07,NBA,05cf7fd60949a0c52340284b261ae851,2026-02-08T00:40:00Z,Atlanta Hawks,Charlotte Hornets,betmgm,105,-125,1.5,-110,-1.5,-110,231.5,-110,-110
2026-02-07,NBA,e9a14346272a3fc89154cc1bf1c5da1b,2026-02-08T01:10:00Z,Chicago Bulls,Denver Nuggets,betmgm,180,-220,5.5,-105,-5.5,-115,233.5,-110,-110
2026-02-07,NBA,076f5eadf0573f4dd2ace4f26ae28ef2,2026-02-08T01:40:00Z,Los Angeles Lakers,Golden State Warriors,betmgm,-145,120,-2.5,-110,2.5,-110,223.5,-105,-115
2026-02-07,NBA,a809adbd88558364e25c834bbb5a88f0,2026-02-08T02:10:00Z,Phoenix Suns,Philadelphia 76ers,betmgm,-120,100,-1.5,-110,1.5,-110,223.5,-115,-105
2026-02-07,NBA,7b28a8f5733ef01c824181e1b5a42341,2026-02-08T03:10:00Z,Sacramento Kings,Cleveland Cavaliers,betmgm,475,-650,12.5,-115,-12.5,-105,234.5,-105,-115
2026-02-07,NBA,e4c99c288d8e1b1baf8bd7af1678ddb5,2026-02-08T03:10:00Z,Portland Trail Blazers,Memphis Grizzlies,betmgm,-350,280,-8.5,-110,8.5,-110,234.5,-110,-110
